election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
K20,stat2011:50000936,statistical_area,stat2011:50000936,2011,50000936,936,loc:5000,5000,תל אביב -יפו,4,4,2475,1486,1459,27,מחל,535,337,198,0.36669,120,35,2,0,0,0,49,0,0,0,0,155,58,535,29,0,0,0,1,48,0,2,26,60,2,337
K20,stat2011:50000937,statistical_area,stat2011:50000937,2011,50000937,937,loc:5000,5000,תל אביב -יפו,7,7,3980,2537,2504,33,מחל,994,370,624,0.396965,238,41,3,0,0,0,123,0,0,0,0,297,146,994,53,1,0,1,0,158,1,0,18,58,2,370
K20,stat2011:50000941,statistical_area,stat2011:50000941,2011,50000941,941,loc:5000,5000,תל אביב -יפו,5,5,2843,1938,1920,18,מחל,751,334,417,0.391146,188,30,0,0,0,0,77,0,0,0,0,202,105,751,25,0,0,1,0,111,0,0,13,82,1,334
K20,stat2011:50000942,statistical_area,stat2011:50000942,2011,50000942,942,loc:5000,5000,תל אביב -יפו,8,8,4206,2697,2680,17,מחל,952,343,609,0.355224,343,43,5,0,0,0,122,0,0,0,0,325,201,952,51,0,0,0,0,244,0,3,27,79,1,284
K20,stat2011:50000943,statistical_area,stat2011:50000943,2011,50000943,943,loc:5000,5000,תל אביב -יפו,4,4,2266,1551,1543,8,מחל,524,221,303,0.339598,221,22,0,0,0,0,106,0,0,0,0,201,62,524,35,0,0,0,0,134,0,1,14,43,0,180
K20,stat2011:50000944,statistical_area,stat2011:50000944,2011,50000944,944,loc:5000,5000,תל אביב -יפו,5,5,3252,2018,1984,34,מחל,736,259,477,0.370968,205,32,1,0,0,0,92,0,1,0,0,214,182,736,41,0,1,0,0,150,0,2,20,45,3,259
K20,stat2011:50000945,statistical_area,stat2011:50000945,2011,50000945,945,loc:5000,5000,תל אביב -יפו,5,5,2516,1628,1608,20,מחל,487,266,221,0.302861,266,19,3,0,0,2,70,0,0,0,0,241,130,487,47,1,1,1,1,154,0,0,16,30,2,137
K20,stat2011:50000946,statistical_area,stat2011:50000946,2011,50000946,946,loc:5000,5000,תל אביב -יפו,5,5,3298,2058,2011,47,מחל,614,371,243,0.305321,371,29,5,0,0,0,101,0,0,0,0,257,181,614,58,1,0,0,1,192,0,1,11,36,2,151
K20,stat2011:50000947,statistical_area,stat2011:50000947,2011,50000947,947,loc:5000,5000,תל אביב -יפו,7,7,4229,2895,2852,43,מחל,989,445,544,0.346774,445,33,4,0,0,0,134,0,0,0,0,391,224,989,62,1,2,2,0,269,1,1,26,48,4,216
K20,stat2011:5020001,statistical_area,stat2011:5020001,2011,5020001,1,loc:502,502,ירכא,14,14,9360,6168,6025,143,ודעם,2226,805,1421,0.369461,685,0,2226,0,0,0,10,0,0,0,2,316,658,261,56,1,1,2,16,123,2,9,53,797,2,805
K20,stat2011:5040001,statistical_area,stat2011:5040001,2011,5040001,1,loc:504,504,כאבול,10,10,6993,5763,5736,27,ודעם,5625,34,5591,0.980649,20,0,5625,0,1,1,0,0,0,0,4,3,0,12,34,0,0,0,9,0,0,0,5,9,0,13
K20,stat2011:5050001,statistical_area,stat2011:5050001,2011,5050001,1,loc:505,505,כאוכב אבו אל-היג'א,4,4,2253,1768,1758,10,ודעם,1713,29,1684,0.974403,2,0,1713,0,0,0,2,0,0,0,0,4,0,2,29,0,0,0,4,0,0,1,0,0,0,1
K20,stat2011:5070001,statistical_area,stat2011:5070001,2011,5070001,1,loc:507,507,כפר יאסיף,11,11,7148,5117,5085,32,ודעם,4517,165,4352,0.888299,147,7,4517,0,0,0,15,0,0,0,1,32,71,79,165,0,0,2,7,14,1,0,10,1,1,15
K20,stat2011:5080001,statistical_area,stat2011:5080001,2011,5080001,1,loc:508,508,כפר כמא,4,4,2361,1111,1083,28,אמת,578,144,434,0.533703,578,1,144,0,1,0,5,0,0,0,0,113,1,57,98,1,0,0,16,51,1,1,10,0,0,5
K20,stat2011:5090001,statistical_area,stat2011:5090001,2011,5090001,1,loc:509,509,כפר כנא,18,18,12582,8804,8757,47,ודעם,8097,332,7765,0.924632,332,0,8097,0,0,0,3,0,0,0,2,39,64,27,64,1,0,4,31,4,0,5,1,4,4,75
K20,stat2011:5100001,statistical_area,stat2011:5100001,2011,5100001,1,loc:510,510,כפר מנדא,15,15,10484,8062,7937,125,ודעם,6505,610,5895,0.819579,572,0,6505,0,0,0,7,0,0,0,3,19,2,60,107,1,0,2,29,3,0,3,3,10,1,610
K20,stat2011:5110001,statistical_area,stat2011:5110001,2011,5110001,1,loc:511,511,עילוט,7,7,4475,1941,1902,39,ודעם,1578,115,1463,0.829653,115,1,1578,0,0,1,3,0,0,0,0,25,3,49,12,1,1,0,20,1,0,0,2,3,1,86
K20,stat2011:5120001,statistical_area,stat2011:5120001,2011,5120001,1,loc:512,512,כפר מצר,3,3,1535,941,916,25,ודעם,774,72,702,0.844978,72,0,774,0,0,0,0,0,0,0,0,5,1,31,10,0,0,1,18,1,0,1,0,0,0,2
K20,stat2011:5140001,statistical_area,stat2011:5140001,2011,5140001,1,loc:514,514,עין ראפה,1,1,562,367,361,6,ודעם,299,44,255,0.828255,44,0,299,0,0,0,2,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0,3,1,0,0
K20,stat2011:5160001,statistical_area,stat2011:5160001,2011,5160001,1,loc:516,516,מג'ד אל-כרום,13,13,8940,6691,6658,33,ודעם,5895,522,5373,0.885401,522,0,5895,0,1,0,1,0,0,0,3,7,3,11,123,2,1,4,39,8,1,3,3,3,2,26
K20,stat2011:5170001,statistical_area,stat2011:5170001,2011,5170001,1,loc:517,517,מזרעה,4,4,2665,2106,2094,12,ודעם,1898,122,1776,0.906399,33,0,1898,1,0,0,0,1,0,0,0,3,1,10,122,0,0,1,4,0,0,0,0,7,0,13
K20,stat2011:5180001,statistical_area,stat2011:5180001,2011,5180001,1,loc:518,518,מעיליא,4,4,2364,1765,1745,20,ודעם,1330,228,1102,0.762178,141,0,1330,0,0,0,0,0,0,0,1,1,2,5,228,1,0,1,3,0,0,0,2,1,7,22
K20,stat2011:5200001,statistical_area,stat2011:5200001,2011,5200001,1,loc:520,520,משהד,7,7,4907,3370,3358,12,ודעם,3128,91,3037,0.931507,41,0,3128,0,1,0,0,0,0,0,1,53,1,24,91,0,0,0,9,0,1,0,0,1,0,7
K20,stat2011:520001,statistical_area,stat2011:520001,2011,520001,1,loc:52,52,לוזית,1,1,355,276,276,0,מחל,105,42,63,0.380435,31,17,0,0,0,0,30,0,0,0,0,15,0,105,11,0,0,0,0,15,0,0,1,9,0,42
K20,stat2011:5210001,statistical_area,stat2011:5210001,2011,5210001,1,loc:521,521,עין נקובא,2,2,1370,784,759,25,ודעם,601,76,525,0.791831,76,0,601,0,0,5,7,0,2,0,0,5,3,9,9,0,1,2,10,3,0,2,2,2,1,19
K20,stat2011:5220001,statistical_area,stat2011:5220001,2011,5220001,1,loc:522,522,נחף,10,10,7214,5106,5084,22,ודעם,4936,41,4895,0.970889,28,0,4936,1,1,2,0,0,0,0,0,12,1,7,30,1,0,3,41,7,0,3,1,3,1,6
K20,stat2011:5230001,statistical_area,stat2011:5230001,2011,5230001,1,loc:523,523,ניין,2,2,1149,897,887,10,מרצ,551,284,267,0.621195,11,0,284,0,0,1,0,0,0,0,1,5,0,5,551,0,0,0,20,1,0,0,0,0,0,8
K20,stat2011:5240001,statistical_area,stat2011:5240001,2011,5240001,1,loc:524,524,נאעורה,2,2,1272,783,770,13,ודעם,635,88,547,0.824675,88,0,635,0,0,0,0,0,0,0,1,1,0,1,24,0,0,0,17,0,0,0,0,0,0,3
K20,stat2011:5250001,statistical_area,stat2011:5250001,2011,5250001,1,loc:525,525,סאג'ור,4,4,2657,1438,1428,10,אמת,338,324,14,0.236695,338,0,21,0,0,0,29,0,0,0,0,236,324,189,8,0,1,0,1,50,1,2,4,35,0,189
K20,stat2011:5260001,statistical_area,stat2011:5260001,2011,5260001,1,loc:526,526,סולם,4,4,1801,1338,1324,14,ודעם,1082,134,948,0.817221,32,2,1082,0,0,0,0,0,0,0,1,5,0,2,134,0,0,0,9,2,0,0,1,0,0,54
K20,stat2011:5270001,statistical_area,stat2011:5270001,2011,5270001,1,loc:527,527,שזור,1,1,261,199,197,2,מחל,100,35,65,0.507614,35,5,0,0,0,0,7,0,0,0,0,27,2,100,0,0,0,0,0,10,0,0,1,1,0,9
K20,stat2011:5280001,statistical_area,stat2011:5280001,2011,5280001,1,loc:528,528,עוזייר,3,3,1665,941,932,9,ודעם,890,13,877,0.954936,9,1,890,0,0,0,1,0,0,0,0,5,4,3,13,0,0,0,3,0,0,0,1,1,0,1
K20,stat2011:5290001,statistical_area,stat2011:5290001,2011,5290001,1,loc:529,529,אעבלין,12,12,8040,4910,4871,39,ודעם,3829,436,3393,0.786081,436,5,3829,2,1,1,3,0,0,0,12,59,76,78,231,0,0,3,30,24,3,4,7,1,3,63
K20,stat2011:5300001,statistical_area,stat2011:5300001,2011,5300001,1,loc:530,530,עיילבון,6,6,3765,2670,2650,20,ודעם,1660,359,1301,0.626415,359,1,1660,0,1,0,10,1,0,0,2,126,41,72,226,0,0,1,12,3,1,0,6,1,2,125
K20,stat2011:530001,statistical_area,stat2011:530001,2011,530001,1,loc:53,53,עתלית,8,8,4693,3329,3312,17,מחל,970,818,152,0.292874,818,71,15,0,0,0,161,0,0,0,0,405,82,970,103,1,0,0,0,452,0,3,47,42,1,141
K20,stat2011:5310001,statistical_area,stat2011:5310001,2011,5310001,1,loc:531,531,עראבה,21,21,14211,10339,10298,41,ודעם,9973,61,9912,0.96844,35,3,9973,2,0,1,1,1,0,0,3,55,2,15,47,2,1,3,26,61,0,5,6,25,0,31
K20,stat2011:5320001,statistical_area,stat2011:5320001,2011,5320001,1,loc:532,532,עין מאהל,11,11,7717,5708,5679,29,ודעם,5394,127,5267,0.949815,35,0,5394,0,0,0,0,0,0,0,1,3,0,35,127,1,0,1,15,1,1,3,2,0,1,59
K20,stat2011:5350001,statistical_area,stat2011:5350001,2011,5350001,1,loc:535,535,פסוטה,4,4,2425,1358,1343,15,ודעם,1013,159,854,0.754281,117,0,1013,0,0,1,1,0,0,0,0,7,8,12,159,0,0,2,7,3,0,0,5,1,0,7
K20,stat2011:5360001,statistical_area,stat2011:5360001,2011,5360001,1,loc:536,536,פקיעין (בוקייעה),6,6,4011,2616,2601,15,ל,794,791,3,0.305267,316,0,791,0,0,0,1,1,0,0,0,307,794,16,50,0,0,0,3,87,0,1,11,1,1,221
K20,stat2011:5370001,statistical_area,stat2011:5370001,2011,5370001,1,loc:537,537,פוריידיס,12,12,7621,5116,5088,28,ודעם,3953,479,3474,0.776926,147,1,3953,0,1,1,5,0,1,0,1,20,1,479,429,0,0,1,32,5,0,1,4,1,1,4
K20,stat2011:5380001,statistical_area,stat2011:5380001,2011,5380001,1,loc:538,538,שעב,7,7,4249,3216,3205,11,ודעם,2880,142,2738,0.898596,142,0,2880,1,0,0,2,0,1,0,0,8,17,5,84,1,0,1,4,1,1,3,3,1,0,50
K20,stat2011:5390001,statistical_area,stat2011:5390001,2011,5390001,1,loc:539,539,רומאנה,1,1,622,498,493,5,ודעם,480,6,474,0.973631,2,0,480,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,6,0,0,0,0,0,0
K20,stat2011:5400001,statistical_area,stat2011:5400001,2011,5400001,1,loc:540,540,ריחאנייה,2,2,881,496,493,3,אמת,234,92,142,0.474645,234,0,46,0,0,0,0,0,0,0,0,92,1,7,25,0,0,0,2,79,0,1,6,0,0,0
K20,stat2011:5410001,statistical_area,stat2011:5410001,2011,5410001,1,loc:541,541,ג'סר א-זרקא,11,11,7792,4526,4503,23,ודעם,3524,391,3133,0.782589,124,1,3524,1,1,2,6,0,0,0,1,6,0,52,165,0,1,3,20,196,1,2,2,3,1,391
K20,stat2011:5420001,statistical_area,stat2011:5420001,2011,5420001,1,loc:542,542,ריינה,15,15,10217,6537,6469,68,ודעם,6066,168,5898,0.937703,168,2,6066,2,0,0,1,0,0,0,5,44,3,75,56,0,0,1,23,4,0,4,1,2,3,9
K20,stat2011:5430001,statistical_area,stat2011:5430001,2011,5430001,1,loc:543,543,ראמה,9,9,5935,3580,3514,66,ודעם,1981,505,1476,0.563745,505,1,1981,0,0,0,2,0,0,0,0,261,143,195,189,0,0,1,15,26,0,2,6,3,1,183
K20,stat2011:5460001,statistical_area,stat2011:5460001,2011,5460001,1,loc:546,546,עין אל-אסד,1,1,571,281,278,3,ל,76,61,15,0.273381,50,3,11,0,0,0,1,0,0,0,0,30,76,26,7,0,0,0,0,4,0,1,8,0,0,61
K20,stat2011:5470001,statistical_area,stat2011:5470001,2011,5470001,1,loc:547,547,טמרה (יזרעאל),2,2,875,719,717,2,ודעם,619,55,564,0.863319,11,0,619,0,0,0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0,0,30
K20,stat2011:5490001,statistical_area,stat2011:5490001,2011,5490001,1,loc:549,549,גנות הדר,1,1,600,494,493,1,אמת,166,112,54,0.336714,166,2,0,0,0,0,26,0,0,0,0,50,6,112,11,1,0,0,0,109,0,0,5,3,0,2
K20,stat2011:550001,statistical_area,stat2011:550001,2011,550001,1,loc:55,55,נוגה,1,1,380,278,277,1,מחל,142,50,92,0.512635,43,1,0,0,0,0,9,0,0,0,0,50,4,142,2,0,0,0,0,8,0,0,1,9,0,8
K20,stat2011:5530001,statistical_area,stat2011:5530001,2011,5530001,1,loc:553,553,ניר בנים,1,1,538,434,431,3,אמת,247,47,200,0.573086,247,2,0,0,0,0,17,0,0,0,0,30,4,40,34,0,0,0,0,47,0,1,9,0,0,0
K20,stat2011:5550001,statistical_area,stat2011:5550001,2011,5550001,1,loc:555,555,שדמה,1,1,353,278,278,0,אמת,130,56,74,0.467626,130,0,3,0,0,0,6,0,0,0,0,15,1,30,31,1,0,0,0,56,0,0,3,0,0,2
K20,stat2011:5590001,statistical_area,stat2011:5590001,2011,5590001,1,loc:559,559,בוסתן הגליל,1,1,518,403,402,1,אמת,150,80,70,0.373134,150,1,0,0,0,0,26,0,0,0,0,34,10,80,24,0,0,0,0,58,0,1,5,1,1,11
K20,stat2011:5620001,statistical_area,stat2011:5620001,2011,5620001,1,loc:562,562,בית אלעזרי,2,2,976,800,798,2,אמת,277,176,101,0.347118,277,2,2,0,0,0,39,0,0,0,0,92,12,176,41,0,0,1,0,129,0,1,12,4,1,9
K20,stat2011:5630001,statistical_area,stat2011:5630001,2011,5630001,1,loc:563,563,משמר דוד,1,1,375,314,311,3,אמת,132,72,60,0.424437,132,0,3,0,0,0,8,0,0,0,0,27,1,39,24,0,0,0,0,72,0,0,2,3,0,0
K20,stat2011:5640001,statistical_area,stat2011:5640001,2011,5640001,1,loc:564,564,רבדים,1,1,501,383,382,1,אמת,155,153,2,0.405759,155,1,1,0,0,0,7,0,0,0,0,8,3,12,153,0,0,0,0,26,0,0,14,0,0,2
K20,stat2011:5650001,statistical_area,stat2011:5650001,2011,5650001,1,loc:565,565,אזור,4,4,2939,2244,2224,20,מחל,681,517,164,0.306205,517,19,0,0,0,0,122,0,0,0,0,282,43,681,60,0,0,0,0,288,1,2,33,26,0,150
K20,stat2011:5650002,statistical_area,stat2011:5650002,2011,5650002,2,loc:565,565,אזור,4,4,2813,1836,1821,15,מחל,514,422,92,0.282262,422,26,1,0,0,0,95,2,0,0,0,215,81,514,36,1,0,0,0,230,0,1,26,39,2,130
K20,stat2011:5650003,statistical_area,stat2011:5650003,2011,5650003,3,loc:565,565,אזור,6,6,3486,2443,2421,22,מחל,799,468,331,0.330029,468,21,1,0,0,1,147,0,0,0,0,219,130,799,44,0,0,1,0,276,0,5,20,49,3,237
K20,stat2011:5670001,statistical_area,stat2011:5670001,2011,5670001,1,loc:567,567,צרעה,2,2,814,539,539,0,אמת,346,91,255,0.641929,346,1,15,0,0,0,9,0,0,0,0,10,0,19,91,0,0,0,2,40,0,0,6,0,0,0
K20,stat2011:5700001,statistical_area,stat2011:5700001,2011,5700001,1,loc:570,570,מעונה,1,1,598,452,449,3,מחל,166,87,79,0.36971,87,0,0,0,0,0,24,0,0,0,0,57,14,166,10,0,0,1,1,50,0,0,10,5,2,22
K20,stat2011:570001,statistical_area,stat2011:570001,2011,570001,1,loc:57,57,כנרת (קבוצה),1,1,633,439,438,1,אמת,277,44,233,0.63242,277,2,1,0,0,0,16,0,0,0,0,25,6,44,18,0,0,0,0,36,0,0,13,0,0,0
K20,stat2011:5710001,statistical_area,stat2011:5710001,2011,5710001,1,loc:571,571,בית גמליאל,2,2,680,563,561,2,טב,278,130,148,0.495544,15,10,0,0,0,0,278,0,0,0,0,32,1,130,4,1,0,0,0,22,0,0,6,53,1,8
K20,stat2011:5720001,statistical_area,stat2011:5720001,2011,5720001,1,loc:572,572,בית העמק,1,1,474,339,337,2,אמת,196,50,146,0.581602,196,1,1,0,0,0,6,0,0,0,0,6,18,16,50,0,0,0,1,36,0,0,6,0,0,0
