election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
K23,stat2011:83000523,statistical_area,stat2011:83000523,2011,83000523,523,loc:8300,8300,ראשון לציון,6,6,3687,2689,2680,9,מחל,1255,971,284,0.468284,114,6,6,0,0,0,82,0,0,0,0,0,0,0,0,116,1255,0,0,0,12,0,971,1,0,0,0,0,1,116
K23,stat2011:83000524,statistical_area,stat2011:83000524,2011,83000524,524,loc:8300,8300,ראשון לציון,4,4,2607,1914,1907,7,מחל,834,704,130,0.437336,88,13,1,1,0,0,59,0,0,0,0,0,1,0,1,104,834,1,1,0,0,0,704,1,0,1,0,0,0,97
K23,stat2011:83000531,statistical_area,stat2011:83000531,2011,83000531,531,loc:8300,8300,ראשון לציון,7,7,3731,2819,2809,10,פה,1293,1107,186,0.460306,137,16,1,2,0,0,71,0,0,0,0,0,0,0,0,108,1107,0,0,0,2,0,1293,1,0,0,1,0,0,70
K23,stat2011:83000532,statistical_area,stat2011:83000532,2011,83000532,532,loc:8300,8300,ראשון לציון,3,3,1878,1375,1367,8,פה,598,546,52,0.437454,67,11,2,0,0,0,38,0,0,0,0,0,0,0,0,37,546,1,0,0,6,0,598,0,0,0,0,0,0,61
K23,stat2011:83000533,statistical_area,stat2011:83000533,2011,83000533,533,loc:8300,8300,ראשון לציון,6,6,3713,2775,2767,8,מחל,1256,1121,135,0.453921,123,9,2,2,0,0,78,0,0,0,0,0,0,0,0,91,1256,1,0,0,4,0,1121,0,0,0,0,0,0,80
K23,stat2011:83000534,statistical_area,stat2011:83000534,2011,83000534,534,loc:8300,8300,ראשון לציון,6,6,3440,2541,2537,4,מחל,1061,1012,49,0.41821,109,12,3,4,0,0,69,1,0,0,0,0,0,1,0,145,1061,2,0,0,8,0,1012,0,0,0,0,0,1,109
K23,stat2011:83000611,statistical_area,stat2011:83000611,2011,83000611,611,loc:8300,8300,ראשון לציון,3,3,2224,1689,1684,5,פה,775,693,82,0.460214,75,9,4,1,0,0,36,0,0,0,0,0,0,0,0,49,693,1,0,0,6,0,775,0,0,0,0,0,0,35
K23,stat2011:83000612,statistical_area,stat2011:83000612,2011,83000612,612,loc:8300,8300,ראשון לציון,3,3,2097,1573,1567,6,פה,696,641,55,0.444161,78,6,1,2,0,0,52,0,0,0,0,0,0,0,0,44,641,0,0,0,1,0,696,0,0,0,0,0,0,46
K23,stat2011:83000614,statistical_area,stat2011:83000614,2011,83000614,614,loc:8300,8300,ראשון לציון,7,7,4321,3211,3204,7,מחל,1579,1126,453,0.492821,106,16,6,5,0,0,94,5,1,0,0,0,0,0,0,94,1579,3,0,0,14,0,1126,0,0,0,0,0,0,155
K23,stat2011:83000615,statistical_area,stat2011:83000615,2011,83000615,615,loc:8300,8300,ראשון לציון,7,7,4099,3033,3020,13,מחל,1359,973,386,0.45,107,41,4,0,0,0,136,0,0,0,0,0,0,0,0,131,1359,2,0,0,5,0,973,0,1,0,0,1,0,260
K23,stat2011:83000616,statistical_area,stat2011:83000616,2011,83000616,616,loc:8300,8300,ראשון לציון,5,5,3259,2318,2315,3,מחל,995,929,66,0.429806,82,9,0,2,0,0,63,0,0,0,0,0,0,0,0,146,995,0,0,0,4,0,929,0,0,0,0,0,1,84
K23,stat2011:83000617,statistical_area,stat2011:83000617,2011,83000617,617,loc:8300,8300,ראשון לציון,7,7,4160,3003,2993,10,מחל,1285,1125,160,0.429335,131,11,2,1,0,0,96,0,0,0,0,0,0,0,0,187,1285,2,0,0,12,1,1125,0,0,0,0,0,0,140
K23,stat2011:83000623,statistical_area,stat2011:83000623,2011,83000623,623,loc:8300,8300,ראשון לציון,3,3,2069,1374,1371,3,מחל,666,491,175,0.485777,60,9,3,3,0,0,23,0,0,0,0,0,0,2,1,52,666,0,0,0,7,0,491,0,0,0,0,0,0,54
K23,stat2011:83000624,statistical_area,stat2011:83000624,2011,83000624,624,loc:8300,8300,ראשון לציון,9,9,5439,3532,3520,12,מחל,1742,1076,666,0.494886,122,26,7,3,0,0,77,0,0,0,0,0,0,0,2,269,1742,7,0,0,4,1,1076,2,0,1,0,1,0,180
K23,stat2011:83000625,statistical_area,stat2011:83000625,2011,83000625,625,loc:8300,8300,ראשון לציון,2,2,1169,762,758,4,מחל,404,221,183,0.532982,30,3,2,1,0,0,26,0,0,0,0,0,0,0,0,38,404,0,0,0,0,0,221,0,0,0,0,0,0,33
K23,stat2011:8310001,statistical_area,stat2011:8310001,2011,8310001,1,loc:831,831,ירוחם,12,12,7435,4993,4941,52,מחל,2350,645,1705,0.475612,157,311,88,5,1,0,527,0,0,0,0,1,0,0,3,304,2350,2,0,1,12,1,532,0,1,0,0,0,0,645
K23,stat2011:8330001,statistical_area,stat2011:8330001,2011,8330001,1,loc:833,833,נורית,1,1,111,93,93,0,פה,41,31,10,0.44086,7,2,1,0,0,0,6,0,1,0,0,0,0,0,0,1,31,0,0,0,1,0,41,0,0,0,0,0,0,2
K23,stat2011:8360001,statistical_area,stat2011:8360001,2011,8360001,1,loc:836,836,גנות,1,1,351,269,268,1,פה,139,84,55,0.518657,23,5,0,0,0,0,6,0,0,0,0,0,0,0,0,8,84,0,0,0,0,0,139,0,0,0,0,0,0,3
K23,stat2011:8370001,statistical_area,stat2011:8370001,2011,8370001,1,loc:837,837,עזריאל,1,1,608,499,499,0,מחל,319,60,259,0.639279,10,12,0,0,0,0,60,0,0,0,0,0,0,0,0,3,319,1,0,0,3,0,44,1,0,0,0,0,0,46
K23,stat2011:8380001,statistical_area,stat2011:8380001,2011,8380001,1,loc:838,838,פדיה,1,1,598,465,464,1,מחל,290,99,191,0.625,13,0,0,1,0,0,19,0,0,0,0,0,0,0,0,6,290,0,0,0,3,0,99,0,0,0,0,0,0,33
K23,stat2011:8390001,statistical_area,stat2011:8390001,2011,8390001,1,loc:839,839,פתחיה,1,1,612,482,478,4,מחל,262,138,124,0.548117,15,1,0,0,0,0,17,0,0,0,0,0,0,0,0,9,262,0,0,0,3,0,138,0,0,0,0,0,0,33
K23,stat2011:8400001,statistical_area,stat2011:8400001,2011,8400001,1,loc:840,840,כיסופים,1,1,313,157,156,1,פה,67,62,5,0.429487,62,0,2,0,0,0,6,0,0,0,0,0,0,0,0,3,14,0,0,0,2,0,67,0,0,0,0,0,0,0
K23,stat2011:840001,statistical_area,stat2011:840001,2011,840001,1,loc:84,84,תל יוסף,1,1,370,277,277,0,פה,180,66,114,0.649819,66,0,3,0,0,0,9,0,0,0,0,0,0,0,0,7,9,0,1,0,0,0,180,0,0,0,0,0,0,2
K23,stat2011:84000112,statistical_area,stat2011:84000112,2011,84000112,112,loc:8400,8400,רחובות,3,3,1926,1517,1517,0,פה,853,334,519,0.562294,157,7,3,2,0,0,52,0,0,0,0,0,0,1,0,95,334,0,0,0,0,0,853,0,0,0,0,0,0,13
K23,stat2011:84000113,statistical_area,stat2011:84000113,2011,84000113,113,loc:8400,8400,רחובות,1,1,509,270,270,0,פה,117,94,23,0.433333,94,0,24,1,0,0,11,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,117,0,0,0,0,0,0,1
K23,stat2011:84000114,statistical_area,stat2011:84000114,2011,84000114,114,loc:8400,8400,רחובות,6,6,3526,2250,2247,3,פה,1145,415,730,0.509568,385,11,17,0,0,0,137,0,4,0,0,0,0,0,0,115,415,1,0,0,5,0,1145,0,0,0,0,0,2,10
K23,stat2011:84000115,statistical_area,stat2011:84000115,2011,84000115,115,loc:8400,8400,רחובות,5,5,2993,1954,1950,4,פה,926,442,484,0.474872,244,11,13,1,0,0,99,0,0,0,0,0,0,0,0,179,442,2,0,0,8,0,926,0,0,0,0,0,2,23
K23,stat2011:84000116,statistical_area,stat2011:84000116,2011,84000116,116,loc:8400,8400,רחובות,6,6,3581,2239,2227,12,פה,863,633,230,0.387517,197,37,13,5,0,0,147,0,0,0,0,1,0,0,0,278,633,5,0,0,10,0,863,0,0,0,1,0,1,36
K23,stat2011:84000117,statistical_area,stat2011:84000117,2011,84000117,117,loc:8400,8400,רחובות,7,7,4125,2856,2835,21,מחל,647,644,3,0.228219,85,644,5,1,0,0,160,0,1,0,0,0,0,0,0,177,647,4,1,0,16,0,460,0,0,1,0,1,0,632
K23,stat2011:84000121,statistical_area,stat2011:84000121,2011,84000121,121,loc:8400,8400,רחובות,3,3,1886,1264,1255,9,פה,394,288,106,0.313944,89,152,2,0,1,0,149,0,0,0,1,0,0,0,1,89,288,0,0,0,5,1,394,0,0,0,0,0,0,83
K23,stat2011:84000122,statistical_area,stat2011:84000122,2011,84000122,122,loc:8400,8400,רחובות,6,6,3581,2339,2330,9,פה,958,580,378,0.411159,224,39,20,3,0,0,240,0,0,0,0,0,0,0,0,213,580,2,0,0,11,0,958,0,0,0,0,0,0,40
K23,stat2011:84000123,statistical_area,stat2011:84000123,2011,84000123,123,loc:8400,8400,רחובות,8,8,5245,4336,4331,5,פה,2321,1069,1252,0.535904,364,15,16,4,0,0,218,0,1,0,0,0,0,1,0,250,1069,1,0,1,6,0,2321,0,0,1,0,0,0,63
K23,stat2011:84000124,statistical_area,stat2011:84000124,2011,84000124,124,loc:8400,8400,רחובות,4,4,2627,1903,1897,6,מחל,491,355,136,0.25883,75,292,3,0,0,0,355,0,0,0,0,0,0,0,0,53,491,1,0,0,23,0,314,1,0,0,0,0,0,289
K23,stat2011:84000211,statistical_area,stat2011:84000211,2011,84000211,211,loc:8400,8400,רחובות,5,5,2708,2092,2089,3,מחל,549,483,66,0.262805,30,468,0,0,0,0,483,0,0,0,0,0,0,0,0,47,549,1,0,0,33,0,212,0,0,0,0,0,0,266
K23,stat2011:84000212,statistical_area,stat2011:84000212,2011,84000212,212,loc:8400,8400,רחובות,8,8,5237,3746,3729,17,מחל,1077,939,138,0.288817,52,692,5,2,0,0,309,0,1,0,0,2,1,0,0,247,1077,4,1,0,78,0,317,1,0,0,0,0,1,939
K23,stat2011:84000213,statistical_area,stat2011:84000213,2011,84000213,213,loc:8400,8400,רחובות,5,5,3367,2482,2468,14,מחל,976,639,337,0.395462,96,61,5,5,0,0,264,0,0,0,0,0,0,0,0,218,976,1,0,0,13,0,639,0,0,0,1,0,0,189
K23,stat2011:84000214,statistical_area,stat2011:84000214,2011,84000214,214,loc:8400,8400,רחובות,4,4,2435,1832,1826,6,מחל,677,570,107,0.370756,90,39,2,2,0,0,220,0,0,0,0,1,0,0,0,116,677,2,0,0,9,0,570,0,0,1,0,0,0,97
K23,stat2011:84000221,statistical_area,stat2011:84000221,2011,84000221,221,loc:8400,8400,רחובות,2,2,1350,1050,1046,4,פה,427,352,75,0.408222,74,10,2,1,0,0,119,0,0,0,0,0,0,0,0,34,352,0,0,0,2,0,427,0,0,0,0,0,0,25
K23,stat2011:84000222,statistical_area,stat2011:84000222,2011,84000222,222,loc:8400,8400,רחובות,13,13,7740,5126,5095,31,מחל,2682,765,1917,0.526398,130,106,2,2,0,0,319,0,1,0,0,2,0,2,1,348,2682,4,0,2,73,2,644,0,1,2,3,2,2,765
K23,stat2011:84000232,statistical_area,stat2011:84000232,2011,84000232,232,loc:8400,8400,רחובות,2,2,1467,1104,1100,4,ג,416,308,108,0.378182,7,416,1,0,0,0,90,0,1,0,0,0,0,1,0,15,187,0,0,0,15,0,59,0,0,0,0,0,0,308
K23,stat2011:84000311,statistical_area,stat2011:84000311,2011,84000311,311,loc:8400,8400,רחובות,3,3,1766,1302,1301,1,פה,619,394,225,0.475788,121,5,9,0,0,0,32,0,0,0,0,0,0,0,1,91,394,1,0,0,3,0,619,1,0,0,0,1,0,23
K23,stat2011:84000312,statistical_area,stat2011:84000312,2011,84000312,312,loc:8400,8400,רחובות,7,7,4628,3516,3507,9,פה,1508,1225,283,0.429997,229,15,6,2,0,0,131,1,0,0,0,0,0,0,0,274,1225,3,0,0,9,0,1508,0,1,2,0,0,0,101
K23,stat2011:84000313,statistical_area,stat2011:84000313,2011,84000313,313,loc:8400,8400,רחובות,4,4,2541,1686,1678,8,מחל,751,433,318,0.447557,58,13,4,2,0,0,76,0,0,0,0,0,1,0,0,234,751,2,2,1,2,1,433,0,0,1,0,0,0,97
K23,stat2011:84000321,statistical_area,stat2011:84000321,2011,84000321,321,loc:8400,8400,רחובות,7,7,4699,3112,3092,20,מחל,1719,515,1204,0.555951,109,63,4,3,0,0,149,1,0,0,0,0,1,0,0,254,1719,2,3,0,19,0,515,1,0,0,0,0,0,249
K23,stat2011:84000322,statistical_area,stat2011:84000322,2011,84000322,322,loc:8400,8400,רחובות,6,6,3910,2663,2652,11,מחל,1389,653,736,0.523756,115,22,6,4,0,0,108,0,0,0,0,1,0,0,0,138,1389,0,0,0,15,0,653,4,0,1,2,0,1,193
K23,stat2011:84000411,statistical_area,stat2011:84000411,2011,84000411,411,loc:8400,8400,רחובות,5,5,2928,1894,1883,11,מחל,729,666,63,0.387148,92,18,4,4,0,0,55,0,0,0,0,0,0,0,0,212,729,1,1,0,9,0,666,0,2,0,0,0,5,85
K23,stat2011:84000413,statistical_area,stat2011:84000413,2011,84000413,413,loc:8400,8400,רחובות,10,10,6565,4122,4102,20,פה,1820,1112,708,0.443686,431,20,21,11,0,0,130,0,1,0,0,0,0,0,1,456,1112,2,1,0,18,1,1820,1,3,0,0,1,1,71
K23,stat2011:84000414,statistical_area,stat2011:84000414,2011,84000414,414,loc:8400,8400,רחובות,6,6,3588,2366,2361,5,פה,1204,501,703,0.509953,353,8,25,4,0,0,68,0,2,0,0,0,0,0,0,145,501,3,1,0,6,0,1204,0,0,2,0,0,0,39
K23,stat2011:84000421,statistical_area,stat2011:84000421,2011,84000421,421,loc:8400,8400,רחובות,4,4,2615,1747,1741,6,פה,899,382,517,0.51637,258,8,13,5,0,0,53,0,1,0,0,0,0,0,0,82,382,0,0,0,6,1,899,1,0,0,0,0,0,32
K23,stat2011:84000422,statistical_area,stat2011:84000422,2011,84000422,422,loc:8400,8400,רחובות,2,2,861,571,567,4,פה,306,120,186,0.539683,67,1,5,0,0,0,27,0,0,0,1,0,0,0,0,31,120,0,0,0,1,0,306,0,0,0,0,0,0,8
K23,stat2011:84000424,statistical_area,stat2011:84000424,2011,84000424,424,loc:8400,8400,רחובות,6,6,4058,3257,3253,4,פה,1683,923,760,0.517369,201,13,6,2,0,0,96,0,0,0,0,0,0,0,1,242,923,2,1,0,5,0,1683,0,0,0,0,0,0,78
K23,stat2011:84000425,statistical_area,stat2011:84000425,2011,84000425,425,loc:8400,8400,רחובות,6,6,3782,2605,2595,10,מחל,1264,625,639,0.487091,89,23,6,2,0,0,94,1,0,0,1,0,0,0,1,207,1264,4,0,0,16,0,625,2,0,1,0,1,1,257
K23,stat2011:84000431,statistical_area,stat2011:84000431,2011,84000431,431,loc:8400,8400,רחובות,9,9,6095,4385,4357,28,מחל,1776,1505,271,0.40762,281,53,8,3,0,0,175,0,1,0,0,0,0,0,1,198,1776,1,1,0,18,0,1505,1,1,0,1,0,2,331
K23,stat2011:84000432,statistical_area,stat2011:84000432,2011,84000432,432,loc:8400,8400,רחובות,8,8,4950,2710,2685,25,מחל,1594,440,1154,0.593669,57,21,7,0,0,0,78,0,3,1,0,0,1,0,0,158,1594,1,2,1,9,1,440,1,0,1,4,1,3,301
K23,stat2011:8410001,statistical_area,stat2011:8410001,2011,8410001,1,loc:841,841,אלישמע,2,2,812,632,627,5,מחל,313,185,128,0.499203,22,2,2,2,0,0,30,0,0,0,0,0,0,0,0,4,313,1,0,0,2,0,185,1,0,0,0,0,0,63
K23,stat2011:8420001,statistical_area,stat2011:8420001,2011,8420001,1,loc:842,842,געש,1,1,672,524,523,1,פה,305,165,140,0.583174,165,1,7,0,0,0,8,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,305,0,0,0,0,0,0,2
K23,stat2011:8430001,statistical_area,stat2011:8430001,2011,8430001,1,loc:843,843,מרגליות,1,1,342,196,196,0,מחל,95,43,52,0.484694,32,4,1,0,0,0,4,0,0,0,0,0,0,0,0,3,95,0,1,0,3,0,43,0,0,0,0,0,0,10
K23,stat2011:8440001,statistical_area,stat2011:8440001,2011,8440001,1,loc:844,844,נחל עוז,1,1,352,251,250,1,פה,144,73,71,0.576,73,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,22,0,0,0,1,0,144,0,0,0,0,0,0,1
K23,stat2011:8450001,statistical_area,stat2011:8450001,2011,8450001,1,loc:845,845,כפר עזה,1,1,727,532,532,0,פה,343,116,227,0.644737,116,0,5,1,0,0,18,0,0,0,0,0,0,0,0,10,36,0,0,0,2,0,343,0,0,0,0,0,0,1
K23,stat2011:8460001,statistical_area,stat2011:8460001,2011,8460001,1,loc:846,846,שפר,1,1,321,227,227,0,מחל,138,39,99,0.60793,13,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,138,1,0,0,2,0,39,0,0,0,0,0,0,19
K23,stat2011:8480001,statistical_area,stat2011:8480001,2011,8480001,1,loc:848,848,בית רבן,1,1,331,248,248,0,טב,122,77,45,0.491935,0,13,0,0,0,0,122,0,0,0,0,0,0,0,0,0,77,0,0,0,6,0,1,0,0,0,0,0,0,29
K23,stat2011:8490001,statistical_area,stat2011:8490001,2011,8490001,1,loc:849,849,דבירה,1,1,651,490,490,0,פה,288,129,159,0.587755,129,4,2,0,0,0,11,0,1,0,0,0,0,0,0,10,45,0,0,0,0,0,288,0,0,0,0,0,0,0
K23,stat2011:8500001,statistical_area,stat2011:8500001,2011,8500001,1,loc:850,850,אחיטוב,2,2,714,546,542,4,פה,230,201,29,0.424354,28,2,3,0,0,0,14,0,0,0,0,0,0,0,0,14,201,1,0,0,0,0,230,0,0,0,0,0,0,49
K23,stat2011:85000011,statistical_area,stat2011:85000011,2011,85000011,11,loc:8500,8500,רמלה,2,2,1175,787,775,12,ודעם,755,5,750,0.974194,4,0,755,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,5,1,1,0,0,0,0,0
K23,stat2011:85000013,statistical_area,stat2011:85000013,2011,85000013,13,loc:8500,8500,רמלה,9,9,6148,4119,4061,58,מחל,2099,724,1375,0.516868,73,36,140,3,0,0,72,0,0,0,0,0,0,0,1,724,2099,3,0,0,9,0,502,1,2,1,1,1,1,392
K23,stat2011:85000014,statistical_area,stat2011:85000014,2011,85000014,14,loc:8500,8500,רמלה,4,4,2664,1612,1596,16,ודעם,639,404,235,0.400376,58,12,639,1,0,0,22,0,0,1,0,0,0,1,0,35,404,1,1,0,10,0,256,0,1,0,0,1,0,153
K23,stat2011:85000017,statistical_area,stat2011:85000017,2011,85000017,17,loc:8500,8500,רמלה,10,10,6123,3566,3527,39,ודעם,1942,871,1071,0.55061,51,17,1942,2,1,0,61,0,0,1,0,0,0,1,0,138,871,8,1,1,10,2,217,1,0,2,0,1,2,197
K23,stat2011:85000021,statistical_area,stat2011:85000021,2011,85000021,21,loc:8500,8500,רמלה,4,4,1888,1151,1138,13,מחל,703,196,507,0.61775,25,11,31,2,0,0,26,0,0,0,0,0,0,0,0,41,703,1,0,0,5,1,96,0,0,0,0,0,0,196
K23,stat2011:85000022,statistical_area,stat2011:85000022,2011,85000022,22,loc:8500,8500,רמלה,7,7,4231,2627,2604,23,מחל,1264,373,891,0.485407,87,24,362,1,2,0,72,0,0,0,0,0,0,0,1,50,1264,1,0,0,16,0,373,0,0,1,1,0,1,348
K23,stat2011:85000023,statistical_area,stat2011:85000023,2011,85000023,23,loc:8500,8500,רמלה,3,3,1669,1076,1073,3,מחל,419,296,123,0.390494,46,4,296,0,0,0,17,0,0,2,0,0,0,0,0,12,419,1,0,0,5,0,158,0,1,0,0,0,0,112
K23,stat2011:85000024,statistical_area,stat2011:85000024,2011,85000024,24,loc:8500,8500,רמלה,4,4,2527,1756,1742,14,מחל,996,255,741,0.571757,47,20,134,0,1,0,64,0,0,0,0,0,0,0,1,22,996,0,3,0,7,0,255,1,0,1,0,0,0,190
K23,stat2011:85000031,statistical_area,stat2011:85000031,2011,85000031,31,loc:8500,8500,רמלה,3,3,1754,1140,1133,7,מחל,590,194,396,0.520741,25,5,4,1,0,0,18,0,0,0,0,0,0,0,0,194,590,0,0,0,2,0,180,1,0,0,0,0,0,113
K23,stat2011:85000032,statistical_area,stat2011:85000032,2011,85000032,32,loc:8500,8500,רמלה,4,4,2721,1757,1739,18,מחל,1039,390,649,0.59747,29,18,7,0,0,0,42,0,0,0,0,0,0,0,0,57,1039,2,0,1,7,0,147,0,0,0,0,0,0,390
K23,stat2011:85000033,statistical_area,stat2011:85000033,2011,85000033,33,loc:8500,8500,רמלה,1,1,487,293,290,3,מחל,175,50,125,0.603448,12,7,7,0,0,0,6,0,0,0,0,0,0,0,0,8,175,0,0,0,0,1,23,0,0,1,0,0,0,50
K23,stat2011:85000034,statistical_area,stat2011:85000034,2011,85000034,34,loc:8500,8500,רמלה,4,4,2391,1346,1332,14,מחל,767,245,522,0.575826,22,16,29,1,1,0,41,0,0,0,0,0,0,2,1,52,767,0,1,0,8,1,142,0,0,2,1,0,0,245
K23,stat2011:85000035,statistical_area,stat2011:85000035,2011,85000035,35,loc:8500,8500,רמלה,7,7,4166,2553,2524,29,מחל,1516,515,1001,0.600634,36,21,34,1,0,0,38,0,1,2,0,0,1,2,0,130,1516,1,0,1,17,0,203,0,0,1,1,0,3,515
K23,stat2011:85000041,statistical_area,stat2011:85000041,2011,85000041,41,loc:8500,8500,רמלה,8,8,5395,4268,4245,23,מחל,2740,650,2090,0.645465,82,19,14,3,0,0,145,0,2,0,1,1,0,0,1,103,2740,1,0,0,19,0,650,0,1,2,0,0,0,461
K23,stat2011:85000042,statistical_area,stat2011:85000042,2011,85000042,42,loc:8500,8500,רמלה,6,6,3379,1951,1927,24,מחל,1146,356,790,0.594707,29,13,32,0,0,0,33,0,1,0,0,1,0,0,0,109,1146,0,0,1,15,1,188,0,0,0,0,1,1,356
K23,stat2011:85000043,statistical_area,stat2011:85000043,2011,85000043,43,loc:8500,8500,רמלה,7,7,4019,2707,2672,35,מחל,1533,444,1089,0.573728,51,17,119,2,1,0,75,0,0,0,0,0,0,0,0,73,1533,2,0,0,9,1,344,0,0,1,0,0,0,444
K23,stat2011:85000044,statistical_area,stat2011:85000044,2011,85000044,44,loc:8500,8500,רמלה,4,4,2346,1492,1479,13,מחל,836,221,615,0.565247,45,10,109,0,0,0,30,0,0,0,0,0,0,0,0,51,836,0,0,0,7,0,169,0,0,0,1,0,0,221
K23,stat2011:85000045,statistical_area,stat2011:85000045,2011,85000045,45,loc:8500,8500,רמלה,4,4,2589,1451,1437,14,ודעם,1400,11,1389,0.974252,8,1,1400,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,2,0,1,0,11,1,0,0,0,1,0,0
K23,stat2011:850001,statistical_area,stat2011:850001,2011,850001,1,loc:85,85,כפר יחזקאל,1,1,727,595,593,2,פה,413,72,341,0.696459,72,3,3,3,0,0,12,0,0,0,0,0,0,0,0,15,66,1,0,0,1,0,413,1,0,0,0,0,0,3
K23,stat2011:8510001,statistical_area,stat2011:8510001,2011,8510001,1,loc:851,851,ניצני עוז,1,1,743,572,571,1,פה,240,212,28,0.420315,66,1,3,0,0,0,21,0,0,0,0,0,0,0,0,13,212,0,0,0,1,0,240,0,0,0,1,0,1,12
K23,stat2011:8520001,statistical_area,stat2011:8520001,2011,8520001,1,loc:852,852,גונן,1,1,343,234,234,0,פה,156,56,100,0.666667,56,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,156,0,0,0,0,0,0,0
K23,stat2011:8530001,statistical_area,stat2011:8530001,2011,8530001,1,loc:853,853,גאליה,2,2,835,643,641,2,פה,385,154,231,0.600624,55,5,2,0,0,0,12,0,0,0,0,0,0,0,0,25,154,0,0,1,0,0,385,0,0,0,0,0,0,2
K23,stat2011:8540001,statistical_area,stat2011:8540001,2011,8540001,1,loc:854,854,רחוב,1,1,328,246,246,0,מחל,194,21,173,0.788618,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,10,0,0,0,0,0,0,21
K23,stat2011:8560001,statistical_area,stat2011:8560001,2011,8560001,1,loc:856,856,שעלבים,1,1,745,638,638,0,טב,445,98,347,0.697492,4,50,0,1,0,0,445,0,0,0,0,0,0,0,0,0,98,0,0,0,7,0,11,1,0,0,0,0,0,21
K23,stat2011:8570001,statistical_area,stat2011:8570001,2011,8570001,1,loc:857,857,כפר אביב,1,1,536,411,411,0,פה,255,86,169,0.620438,41,3,1,0,0,0,9,0,0,0,0,0,0,0,0,9,86,0,0,0,2,0,255,0,0,0,0,0,0,5
K23,stat2011:8580001,statistical_area,stat2011:8580001,2011,8580001,1,loc:858,858,נווה ירק,2,2,848,671,670,1,פה,465,93,372,0.69403,55,1,2,1,0,0,26,0,0,0,0,0,0,0,0,21,93,0,0,0,1,0,465,0,0,0,0,0,0,5
K23,stat2011:8590001,statistical_area,stat2011:8590001,2011,8590001,1,loc:859,859,כסלון,1,1,277,213,213,0,מחל,129,44,85,0.605634,11,1,1,1,0,0,6,0,0,0,0,0,0,0,0,3,129,0,0,0,0,0,16,1,0,0,0,0,0,44
K23,stat2011:860001,statistical_area,stat2011:860001,2011,860001,1,loc:86,86,גבע,1,1,514,376,376,0,פה,265,93,172,0.704787,93,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,265,0,0,0,0,0,0,0
K23,stat2011:86000112,statistical_area,stat2011:86000112,2011,86000112,112,loc:8600,8600,רמת גן,2,2,1383,999,993,6,פה,561,234,327,0.564955,129,4,13,0,0,0,19,0,0,0,0,0,0,0,0,18,234,0,0,0,0,0,561,0,0,0,0,0,0,15
K23,stat2011:86000113,statistical_area,stat2011:86000113,2011,86000113,113,loc:8600,8600,רמת גן,4,4,2838,1832,1826,6,פה,817,590,227,0.447426,134,23,11,3,0,0,56,0,0,0,0,0,0,0,0,106,590,0,0,0,5,0,817,0,0,0,0,1,0,80
K23,stat2011:86000114,statistical_area,stat2011:86000114,2011,86000114,114,loc:8600,8600,רמת גן,3,3,2015,1236,1231,5,פה,578,349,229,0.469537,118,8,5,2,0,0,35,1,0,0,0,0,0,0,0,67,349,0,0,0,9,0,578,0,0,0,0,0,0,59
K23,stat2011:86000115,statistical_area,stat2011:86000115,2011,86000115,115,loc:8600,8600,רמת גן,6,6,4146,2617,2609,8,פה,1137,871,266,0.435799,251,22,12,2,0,0,78,0,0,0,0,0,0,0,1,136,871,1,1,1,8,0,1137,0,0,0,0,0,0,88
K23,stat2011:86000116,statistical_area,stat2011:86000116,2011,86000116,116,loc:8600,8600,רמת גן,5,5,3101,1957,1948,9,פה,958,508,450,0.491786,235,16,9,3,0,0,66,0,0,0,0,0,0,0,0,98,508,0,0,0,3,0,958,1,0,0,0,0,0,51
K23,stat2011:86000121,statistical_area,stat2011:86000121,2011,86000121,121,loc:8600,8600,רמת גן,5,5,3149,1930,1923,7,פה,942,535,407,0.48986,237,18,23,5,0,0,65,0,0,0,0,1,0,1,1,62,535,3,0,0,2,0,942,1,0,0,0,0,1,26
K23,stat2011:86000122,statistical_area,stat2011:86000122,2011,86000122,122,loc:8600,8600,רמת גן,11,11,6931,4854,4843,11,פה,2713,1139,1574,0.56019,574,20,38,2,0,0,113,0,0,0,0,0,0,0,0,156,1139,1,0,0,11,0,2713,3,3,0,0,0,1,69
