election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
K21,stat2011:79000434,statistical_area,stat2011:79000434,2011,79000434,434,loc:7900,7900,פתח תקווה,1,1,443,347,346,1,מחל,112,62,50,0.323699,5,17,0,0,10,0,0,0,0,62,0,0,0,0,16,0,9,112,1,38,0,0,0,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
K21,stat2011:79000511,statistical_area,stat2011:79000511,2011,79000511,511,loc:7900,7900,פתח תקווה,7,7,4386,3514,3495,19,טב,888,854,34,0.254077,18,196,2,1,110,2,0,0,4,888,0,0,0,0,54,0,32,854,8,311,1,0,0,40,2,0,0,186,1,0,0,0,2,1,0,0,0,0,0,0,1,0,781
K21,stat2011:79000513,statistical_area,stat2011:79000513,2011,79000513,513,loc:7900,7900,פתח תקווה,5,5,3356,1946,1926,20,מחל,979,224,755,0.508307,26,30,0,0,81,1,0,0,0,71,0,0,0,0,79,1,126,979,10,47,1,0,1,18,5,0,0,224,0,0,3,0,1,1,0,0,1,1,3,1,3,0,212
K21,stat2011:79000514,statistical_area,stat2011:79000514,2011,79000514,514,loc:7900,7900,פתח תקווה,1,1,723,544,541,3,מחל,217,150,67,0.401109,33,4,0,0,23,1,0,0,0,19,0,0,0,0,24,5,0,217,15,4,0,0,0,12,0,0,0,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33
K21,stat2011:79000515,statistical_area,stat2011:79000515,2011,79000515,515,loc:7900,7900,פתח תקווה,3,3,1728,1101,1090,11,מחל,636,99,537,0.583486,16,13,0,0,39,1,0,0,4,30,0,0,0,0,68,0,40,636,7,19,3,0,1,15,0,1,0,99,0,0,0,0,0,0,0,0,0,0,1,1,1,1,94
K21,stat2011:79000516,statistical_area,stat2011:79000516,2011,79000516,516,loc:7900,7900,פתח תקווה,2,2,1077,718,711,7,פה,272,247,25,0.38256,38,7,0,0,23,0,0,0,1,8,0,0,0,0,28,0,2,247,18,21,0,0,2,18,0,0,0,272,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24
K21,stat2011:79000521,statistical_area,stat2011:79000521,2011,79000521,521,loc:7900,7900,פתח תקווה,9,9,5833,4306,4273,33,מחל,1365,875,490,0.319448,35,146,1,0,169,3,0,0,4,875,0,0,0,0,137,0,134,1365,15,480,0,0,0,50,6,0,0,397,0,0,0,1,0,0,0,0,0,2,1,0,0,0,452
K21,stat2011:79000522,statistical_area,stat2011:79000522,2011,79000522,522,loc:7900,7900,פתח תקווה,7,7,4352,3588,3573,15,טב,836,813,23,0.233977,25,148,0,0,100,0,0,0,2,836,0,0,0,0,59,0,121,813,9,443,0,0,0,20,3,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764
K21,stat2011:79000523,statistical_area,stat2011:79000523,2011,79000523,523,loc:7900,7900,פתח תקווה,6,6,4171,3620,3589,31,ג,1858,692,1166,0.517693,5,1858,0,1,44,0,0,0,0,498,0,0,0,0,20,0,0,233,0,207,0,0,0,11,0,0,0,14,2,0,0,0,2,1,1,0,0,0,0,0,0,0,692
K21,stat2011:79000524,statistical_area,stat2011:79000524,2011,79000524,524,loc:7900,7900,פתח תקווה,4,4,2750,1775,1753,22,מחל,706,283,423,0.402738,21,182,2,0,62,2,0,0,1,91,0,0,0,0,40,0,135,706,7,36,0,0,0,18,0,0,0,159,0,0,0,0,0,0,1,0,0,2,1,0,3,1,283
K21,stat2011:7910001,statistical_area,stat2011:7910001,2011,7910001,1,loc:791,791,משען,1,1,700,551,548,3,מחל,328,56,272,0.59854,10,10,0,0,14,0,0,0,1,7,0,0,0,0,18,0,6,328,4,46,0,0,0,9,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
K21,stat2011:7920001,statistical_area,stat2011:7920001,2011,7920001,1,loc:792,792,נתיב השיירה,1,1,416,315,313,2,מחל,116,100,16,0.370607,30,0,0,0,9,0,0,0,1,0,0,0,0,0,23,0,1,116,3,7,0,0,0,14,0,0,0,100,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5
K21,stat2011:7930001,statistical_area,stat2011:7930001,2011,7930001,1,loc:793,793,גבעתי,1,1,630,449,443,6,מחל,210,108,102,0.474041,19,1,0,0,15,1,0,0,1,16,0,0,0,0,22,0,0,210,1,9,0,0,0,14,1,0,0,108,0,1,0,0,0,1,1,0,0,0,0,0,0,0,22
K21,stat2011:7940001,statistical_area,stat2011:7940001,2011,7940001,1,loc:794,794,עגור,1,1,303,224,224,0,מחל,149,23,126,0.665179,2,7,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,149,9,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
K21,stat2011:7950001,statistical_area,stat2011:7950001,2011,7950001,1,loc:795,795,יערה,1,1,549,402,400,2,מחל,171,99,72,0.4275,11,3,0,1,5,0,0,0,1,2,0,0,0,0,13,0,2,171,5,9,0,0,0,10,1,0,0,63,0,0,0,0,0,0,1,0,0,3,0,0,0,0,99
K21,stat2011:7960001,statistical_area,stat2011:7960001,2011,7960001,1,loc:796,796,צלפון,1,1,664,515,512,3,מחל,293,80,213,0.572266,14,3,0,0,23,0,0,0,1,18,0,0,0,0,13,0,1,293,2,15,0,0,2,22,0,0,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
K21,stat2011:7970001,statistical_area,stat2011:7970001,2011,7970001,1,loc:797,797,אחיעזר,2,2,1149,958,955,3,מחל,402,355,47,0.420942,1,39,0,0,15,0,0,0,0,39,0,0,0,0,17,0,1,402,0,68,0,0,2,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
K21,stat2011:7980001,statistical_area,stat2011:7980001,2011,7980001,1,loc:798,798,יגל,1,1,620,499,498,1,מחל,303,61,242,0.608434,12,5,0,0,19,0,0,0,1,9,0,0,0,0,23,0,0,303,5,5,0,0,0,6,0,0,1,61,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46
K21,stat2011:7990001,statistical_area,stat2011:7990001,2011,7990001,1,loc:799,799,זכריה,1,1,756,577,576,1,מחל,393,52,341,0.682292,8,0,0,0,23,0,0,0,1,11,0,0,0,0,27,0,2,393,1,14,0,0,0,13,1,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29
K21,stat2011:80000001,statistical_area,stat2011:80000001,2011,80000001,1,loc:8000,8000,צפת,6,6,3341,2199,2190,9,מחל,1118,296,822,0.510502,29,34,0,2,44,1,0,0,1,138,0,0,0,0,61,0,296,1118,8,77,2,0,0,29,0,0,0,223,0,0,0,0,1,0,0,0,0,0,1,0,0,1,124
K21,stat2011:80000002,statistical_area,stat2011:80000002,2011,80000002,2,loc:8000,8000,צפת,7,7,3991,2491,2475,16,טב,892,867,25,0.360404,15,154,0,0,68,1,0,0,0,892,0,0,0,0,56,0,20,867,5,44,2,0,1,22,1,0,0,66,1,1,0,0,0,0,0,0,1,0,0,0,0,0,258
K21,stat2011:80000003,statistical_area,stat2011:80000003,2011,80000003,3,loc:8000,8000,צפת,1,1,506,304,300,4,מחל,114,40,74,0.38,4,32,0,0,17,0,0,0,0,34,0,0,0,0,4,0,9,114,1,16,0,0,0,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
K21,stat2011:80000004,statistical_area,stat2011:80000004,2011,80000004,4,loc:8000,8000,צפת,4,4,2391,1478,1468,10,מחל,388,380,8,0.264305,6,380,0,1,35,0,1,0,1,174,0,0,0,0,15,0,44,388,4,37,0,0,0,12,0,0,0,79,0,0,0,0,0,2,0,0,0,0,0,0,1,0,288
K21,stat2011:80000005,statistical_area,stat2011:80000005,2011,80000005,5,loc:8000,8000,צפת,4,4,2690,1561,1550,11,ג,460,341,119,0.296774,8,460,0,0,109,1,0,0,0,229,0,0,0,0,14,1,10,341,6,71,0,0,2,10,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
K21,stat2011:80000006,statistical_area,stat2011:80000006,2011,80000006,6,loc:8000,8000,צפת,5,5,3051,1678,1661,17,שס,532,516,16,0.320289,9,516,0,1,53,0,0,0,0,53,0,0,0,0,20,1,164,242,6,15,0,0,0,3,0,0,0,44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,532
K21,stat2011:80000007,statistical_area,stat2011:80000007,2011,80000007,7,loc:8000,8000,צפת,6,6,3612,2154,2138,16,מחל,666,484,182,0.311506,14,402,0,0,62,1,0,0,0,145,0,0,0,0,49,0,184,666,7,26,0,0,0,22,1,0,0,66,1,1,0,0,1,1,0,0,0,3,0,0,2,0,484
K21,stat2011:80000008,statistical_area,stat2011:80000008,2011,80000008,8,loc:8000,8000,צפת,4,4,2184,1502,1496,6,מחל,851,120,731,0.56885,28,24,0,2,46,0,0,0,4,120,1,0,0,0,49,0,106,851,4,49,0,0,0,15,1,0,0,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80
K21,stat2011:8000001,statistical_area,stat2011:8000001,2011,8000001,1,loc:800,800,בית חנניה,1,1,615,485,485,0,פה,309,49,260,0.637113,40,0,1,2,4,1,0,0,1,5,0,1,0,0,14,0,0,49,26,4,2,0,2,11,0,0,0,309,0,0,0,0,0,5,0,0,0,2,0,0,0,0,6
K21,stat2011:80000010,statistical_area,stat2011:80000010,2011,80000010,10,loc:8000,8000,צפת,2,2,981,618,616,2,מחל,247,138,109,0.400974,30,5,0,0,24,0,0,0,0,29,0,0,0,0,21,0,48,247,20,19,0,0,0,18,0,0,0,138,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15
K21,stat2011:80000011,statistical_area,stat2011:80000011,2011,80000011,11,loc:8000,8000,צפת,1,1,371,145,140,5,דעם,74,26,48,0.528571,1,0,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,6,0,0,0,0,26,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
K21,stat2011:800001,statistical_area,stat2011:800001,2011,800001,1,loc:80,80,נהלל,1,1,721,549,545,4,פה,352,69,283,0.645872,69,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,1,45,37,7,0,0,0,11,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:8010001,statistical_area,stat2011:8010001,2011,8010001,1,loc:801,801,"חמ""ד",1,1,561,491,491,0,נ,130,112,18,0.264766,8,20,0,0,22,0,0,0,0,103,0,0,0,1,6,0,0,112,1,130,0,0,0,4,0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
K21,stat2011:8020001,statistical_area,stat2011:8020001,2011,8020001,1,loc:802,802,"גבעת כ""ח",1,1,660,480,478,2,מחל,222,102,120,0.464435,22,5,0,0,20,0,0,0,0,19,0,0,0,0,23,0,3,222,1,20,0,0,0,24,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
K21,stat2011:8030001,statistical_area,stat2011:8030001,2011,8030001,1,loc:803,803,יושיביה,1,1,329,259,258,1,מחל,116,66,50,0.449612,2,11,0,0,6,0,0,0,0,22,0,0,0,0,6,0,0,116,0,18,0,0,0,4,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66
K21,stat2011:8040001,statistical_area,stat2011:8040001,2011,8040001,1,loc:804,804,אחיסמך,2,2,868,686,681,5,מחל,404,136,268,0.593245,4,8,0,0,10,0,0,0,1,7,0,0,0,0,136,0,0,404,0,6,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85
K21,stat2011:8050001,statistical_area,stat2011:8050001,2011,8050001,1,loc:805,805,ישעי,1,1,555,423,420,3,מחל,226,85,141,0.538095,4,17,0,0,8,0,0,0,0,38,0,0,0,0,12,0,0,226,1,14,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
K21,stat2011:8060001,statistical_area,stat2011:8060001,2011,8060001,1,loc:806,806,עין יהב,1,1,526,398,398,0,פה,276,56,220,0.693467,56,0,0,3,5,0,0,0,0,1,0,0,0,0,8,0,0,15,24,6,0,0,0,3,0,0,0,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K21,stat2011:8070001,statistical_area,stat2011:8070001,2011,8070001,1,loc:807,807,חניאל,1,1,661,489,487,2,פה,310,62,248,0.63655,49,1,0,2,4,0,0,0,1,0,0,0,0,0,10,1,1,62,32,5,0,0,0,6,0,0,0,310,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
K21,stat2011:8080001,statistical_area,stat2011:8080001,2011,8080001,1,loc:808,808,ניר אליהו,1,1,418,298,297,1,פה,169,70,99,0.569024,70,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,2,15,30,1,0,0,1,2,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:8090001,statistical_area,stat2011:8090001,2011,8090001,1,loc:809,809,נחם,1,1,408,345,344,1,מחל,190,37,153,0.552326,6,3,0,0,23,0,0,0,0,37,0,0,0,0,15,0,0,190,3,9,0,0,0,10,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
K21,stat2011:8100001,statistical_area,stat2011:8100001,2011,8100001,1,loc:810,810,עופר,1,1,399,317,317,0,פה,136,70,66,0.429022,25,3,0,1,12,0,0,0,0,7,1,0,0,0,10,0,0,70,35,4,0,0,0,7,0,0,0,136,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1
K21,stat2011:8110001,statistical_area,stat2011:8110001,2011,8110001,1,loc:811,811,יכיני,1,1,476,374,374,0,מחל,229,37,192,0.612299,8,1,0,0,17,0,0,0,2,14,0,0,0,0,13,0,0,229,2,18,0,0,0,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
K21,stat2011:8120001,statistical_area,stat2011:8120001,2011,8120001,1,loc:812,812,שלומי,8,8,5035,3367,3345,22,מחל,1550,580,970,0.463378,81,17,0,0,119,0,0,0,2,96,1,1,0,0,136,1,295,1550,28,85,5,0,1,110,8,0,0,580,0,0,0,0,0,1,3,0,0,2,1,0,1,1,220
K21,stat2011:8130001,statistical_area,stat2011:8130001,2011,8130001,1,loc:813,813,עין יעקב,1,1,692,547,546,1,מחל,232,110,122,0.424908,44,2,0,0,14,0,0,0,0,29,0,0,0,0,35,0,8,232,5,21,0,0,1,15,0,0,0,110,0,1,0,0,1,0,0,0,0,4,0,0,0,0,24
K21,stat2011:8140001,statistical_area,stat2011:8140001,2011,8140001,1,loc:814,814,תלמים,1,1,557,421,420,1,מחל,206,58,148,0.490476,2,58,2,0,18,0,0,0,0,35,0,0,0,0,7,0,0,206,2,18,0,0,1,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
K21,stat2011:8150001,statistical_area,stat2011:8150001,2011,8150001,1,loc:815,815,זבדיאל,1,1,403,340,338,2,מחל,188,72,116,0.556213,1,18,0,0,6,0,0,0,2,10,0,0,0,0,22,0,0,188,0,10,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
K21,stat2011:8160001,statistical_area,stat2011:8160001,2011,8160001,1,loc:816,816,זנוח,1,1,396,283,283,0,מחל,184,28,156,0.650177,4,4,0,0,8,0,0,0,0,12,0,0,0,0,11,0,0,184,1,7,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
K21,stat2011:8170001,statistical_area,stat2011:8170001,2011,8170001,1,loc:817,817,עזריקם,2,2,918,718,716,2,מחל,426,124,302,0.594972,19,2,0,0,23,0,0,0,5,4,0,0,0,0,47,0,0,426,1,20,0,0,1,16,0,0,0,124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26
K21,stat2011:8180001,statistical_area,stat2011:8180001,2011,8180001,1,loc:818,818,זרחיה,1,1,479,399,398,1,מחל,220,72,148,0.552764,1,9,0,0,13,0,0,0,1,51,0,0,0,0,3,0,0,220,1,13,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
K21,stat2011:8190001,statistical_area,stat2011:8190001,2011,8190001,1,loc:819,819,אביגדור,1,1,617,498,498,0,פה,321,49,272,0.644578,49,1,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,44,21,19,0,0,0,17,0,0,0,321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
K21,stat2011:8200001,statistical_area,stat2011:8200001,2011,8200001,1,loc:820,820,חלץ,1,1,346,240,240,0,מחל,132,19,113,0.55,13,3,0,0,8,0,0,0,0,8,0,0,0,0,18,0,0,132,1,12,0,0,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
K21,stat2011:82000011,statistical_area,stat2011:82000011,2011,82000011,11,loc:8200,8200,קריית מוצקין,9,9,5683,4477,4458,19,פה,1910,1368,542,0.428443,201,8,0,0,105,0,0,0,1,24,0,0,0,0,278,0,134,1368,49,112,4,0,5,187,1,0,0,1910,0,1,1,0,0,1,0,0,0,2,0,1,0,0,65
K21,stat2011:82000012,statistical_area,stat2011:82000012,2011,82000012,12,loc:8200,8200,קריית מוצקין,7,7,4293,2825,2804,21,פה,958,951,7,0.341655,105,10,1,2,98,1,0,0,4,25,1,0,0,2,203,0,181,951,27,65,0,0,1,81,9,1,0,958,0,0,0,0,1,5,0,0,0,0,2,0,0,1,69
K21,stat2011:82000013,statistical_area,stat2011:82000013,2011,82000013,13,loc:8200,8200,קריית מוצקין,5,5,3161,2203,2184,19,מחל,742,673,69,0.339744,98,6,2,2,56,0,1,0,4,24,1,0,1,1,202,0,212,742,17,38,1,0,2,49,1,0,0,673,0,0,1,1,0,4,0,0,0,2,1,1,1,0,40
K21,stat2011:82000014,statistical_area,stat2011:82000014,2011,82000014,14,loc:8200,8200,קריית מוצקין,4,4,2464,1742,1733,9,פה,684,514,170,0.394691,112,3,0,2,42,3,0,0,0,10,0,0,0,0,112,0,96,514,39,39,0,0,1,36,5,0,0,684,1,1,0,0,0,6,0,0,0,2,0,0,0,0,25
K21,stat2011:82000021,statistical_area,stat2011:82000021,2011,82000021,21,loc:8200,8200,קריית מוצקין,8,8,4420,2811,2797,14,מחל,985,773,212,0.352163,93,8,2,0,79,3,1,0,2,42,0,0,0,0,174,0,414,985,33,65,1,0,1,55,10,0,0,773,0,0,1,0,2,1,0,0,0,5,0,4,2,1,40
K21,stat2011:82000022,statistical_area,stat2011:82000022,2011,82000022,22,loc:8200,8200,קריית מוצקין,8,8,5190,3065,3030,35,מחל,1002,733,269,0.330693,100,11,3,2,88,0,0,0,5,51,0,1,0,0,253,1,529,1002,32,48,5,0,4,56,11,0,0,733,0,1,0,1,0,5,1,0,0,7,1,2,4,0,73
K21,stat2011:82000023,statistical_area,stat2011:82000023,2011,82000023,23,loc:8200,8200,קריית מוצקין,3,3,1746,1043,1039,4,מחל,432,256,176,0.415784,33,2,0,0,43,0,0,0,0,29,0,2,0,0,71,0,53,432,16,26,3,0,1,16,1,0,0,256,0,0,0,1,0,1,0,0,0,1,0,0,0,1,51
K21,stat2011:82000031,statistical_area,stat2011:82000031,2011,82000031,31,loc:8200,8200,קריית מוצקין,3,3,1508,1081,1077,4,פה,395,342,53,0.36676,39,4,0,0,39,0,0,0,2,60,0,0,0,0,62,0,19,342,12,32,0,0,2,29,1,0,1,395,0,0,0,0,0,1,0,0,0,1,1,0,1,1,33
K21,stat2011:82000032,statistical_area,stat2011:82000032,2011,82000032,32,loc:8200,8200,קריית מוצקין,3,3,1802,1137,1128,9,מחל,384,361,23,0.340426,49,8,0,0,37,4,0,0,2,34,1,0,0,0,73,0,46,384,12,38,1,0,0,39,4,0,0,361,0,0,0,0,0,4,0,0,0,2,0,0,0,0,29
K21,stat2011:82000033,statistical_area,stat2011:82000033,2011,82000033,33,loc:8200,8200,קריית מוצקין,5,5,2979,1849,1836,13,פה,633,606,27,0.344771,75,9,1,1,64,2,0,0,1,37,1,1,0,0,131,1,122,606,21,35,0,0,2,52,0,1,0,633,1,0,0,1,2,1,0,0,0,1,1,1,3,0,29
K21,stat2011:82000034,statistical_area,stat2011:82000034,2011,82000034,34,loc:8200,8200,קריית מוצקין,6,6,3932,2635,2626,9,פה,1118,801,317,0.425743,138,6,0,1,73,0,0,0,4,66,0,0,0,0,126,0,66,801,42,65,0,0,3,73,2,0,0,1118,0,0,0,0,0,3,0,0,1,2,0,0,0,0,36
K21,stat2011:820001,statistical_area,stat2011:820001,2011,820001,1,loc:82,82,עין חרוד (מאוחד),1,1,680,491,488,3,פה,240,145,95,0.491803,145,1,0,0,6,0,0,0,0,2,0,0,0,0,6,0,3,23,31,16,0,0,0,14,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:8210001,statistical_area,stat2011:8210001,2011,8210001,1,loc:821,821,אחוזם,1,1,391,277,277,0,מחל,191,34,157,0.689531,5,2,0,0,12,0,0,0,0,5,0,0,0,0,5,0,1,191,0,9,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
K21,stat2011:8220001,statistical_area,stat2011:8220001,2011,8220001,1,loc:822,822,מטע,1,1,531,393,393,0,מחל,136,89,47,0.346056,38,1,1,3,27,0,0,0,0,4,0,0,0,0,11,0,0,136,47,16,0,0,0,13,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
K21,stat2011:8230001,statistical_area,stat2011:8230001,2011,8230001,1,loc:823,823,בר גיורא,1,1,415,321,321,0,מחל,159,60,99,0.495327,11,3,0,1,17,0,0,0,1,15,0,0,0,0,12,0,0,159,14,9,1,0,0,8,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
K21,stat2011:8240001,statistical_area,stat2011:8240001,2011,8240001,1,loc:824,824,כוכב מיכאל,1,1,698,529,527,2,פה,312,70,242,0.59203,56,2,0,1,18,0,0,0,0,2,0,0,0,0,17,0,2,70,14,11,0,0,1,20,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:8250001,statistical_area,stat2011:8250001,2011,8250001,1,loc:825,825,נס הרים,1,1,750,574,574,0,מחל,220,163,57,0.383275,34,4,0,2,14,1,0,0,0,17,0,1,0,0,51,0,5,220,12,28,0,0,0,14,0,0,0,163,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6
K21,stat2011:8260001,statistical_area,stat2011:8260001,2011,8260001,1,loc:826,826,עוזה,1,1,362,273,273,0,מחל,133,48,85,0.487179,0,25,0,0,2,0,0,0,0,19,0,0,0,0,34,0,1,133,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
K21,stat2011:8270001,statistical_area,stat2011:8270001,2011,8270001,1,loc:827,827,נווה מבטח,1,1,453,374,371,3,פה,234,48,186,0.630728,30,0,0,1,8,0,0,0,0,4,1,0,0,0,6,2,1,48,15,11,0,0,0,8,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:8280001,statistical_area,stat2011:8280001,2011,8280001,1,loc:828,828,ישרש,1,1,716,557,554,3,מחל,264,136,128,0.476534,14,0,0,0,25,0,0,0,1,4,0,0,0,0,32,0,0,264,6,16,0,0,0,24,0,0,0,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31
K21,stat2011:8290001,statistical_area,stat2011:8290001,2011,8290001,1,loc:829,829,מבטחים,1,1,385,234,234,0,מחל,122,32,90,0.521368,8,1,0,0,10,0,0,0,1,16,0,0,0,0,2,0,2,122,0,20,0,0,1,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
K21,stat2011:83000111,statistical_area,stat2011:83000111,2011,83000111,111,loc:8300,8300,ראשון לציון,1,1,518,334,326,8,ל,241,35,206,0.739264,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,241,35,0,2,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0
K21,stat2011:83000112,statistical_area,stat2011:83000112,2011,83000112,112,loc:8300,8300,ראשון לציון,1,1,198,123,121,2,פה,46,29,17,0.380165,8,1,0,0,3,0,0,0,0,0,0,0,0,0,7,0,23,29,3,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:83000113,statistical_area,stat2011:83000113,2011,83000113,113,loc:8300,8300,ראשון לציון,3,3,2113,1565,1559,6,פה,606,525,81,0.388711,40,6,0,1,38,0,1,0,0,10,0,0,0,0,73,0,119,525,22,49,0,0,1,34,1,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
K21,stat2011:83000114,statistical_area,stat2011:83000114,2011,83000114,114,loc:8300,8300,ראשון לציון,8,8,4455,2834,2814,20,מחל,875,845,30,0.310945,105,19,0,1,109,1,0,0,3,20,0,1,0,4,206,0,386,875,40,64,1,0,2,52,13,1,1,845,0,0,0,0,1,4,1,0,0,2,1,4,1,0,51
K21,stat2011:83000115,statistical_area,stat2011:83000115,2011,83000115,115,loc:8300,8300,ראשון לציון,8,8,4953,2874,2859,15,מחל,993,702,291,0.347324,76,39,1,5,116,1,0,0,1,42,1,0,0,0,165,1,450,993,29,50,3,0,1,52,17,0,0,702,3,0,1,1,0,0,0,0,0,1,2,0,2,0,104
K21,stat2011:83000116,statistical_area,stat2011:83000116,2011,83000116,116,loc:8300,8300,ראשון לציון,3,3,1737,1018,1011,7,מחל,293,277,16,0.289812,32,17,0,1,43,1,0,0,2,21,0,0,0,0,58,0,157,293,17,18,0,0,0,16,8,0,0,277,0,0,0,0,0,2,0,0,0,2,0,0,0,0,46
K21,stat2011:83000117,statistical_area,stat2011:83000117,2011,83000117,117,loc:8300,8300,ראשון לציון,10,10,6247,3602,3576,26,פה,1120,1055,65,0.313199,135,52,0,3,112,0,0,0,2,56,0,0,0,0,179,1,546,1055,56,59,5,0,1,55,12,1,0,1120,0,0,1,5,1,9,2,0,0,3,1,0,0,2,102
K21,stat2011:83000121,statistical_area,stat2011:83000121,2011,83000121,121,loc:8300,8300,ראשון לציון,3,3,1863,983,971,12,פה,314,260,54,0.323378,43,9,0,0,34,0,0,0,1,16,0,0,0,0,45,0,152,260,12,23,0,0,0,20,9,0,0,314,0,0,0,0,0,2,0,0,0,0,0,0,1,0,30
K21,stat2011:83000122,statistical_area,stat2011:83000122,2011,83000122,122,loc:8300,8300,ראשון לציון,6,6,3283,1901,1878,23,מחל,591,496,95,0.314696,57,54,0,1,64,0,0,0,0,77,0,0,0,1,92,0,254,591,25,32,0,0,2,30,4,0,1,496,0,0,0,0,0,0,0,0,0,3,0,0,1,0,93
K21,stat2011:83000123,statistical_area,stat2011:83000123,2011,83000123,123,loc:8300,8300,ראשון לציון,2,2,1283,804,797,7,מחל,285,219,66,0.357591,22,15,0,0,25,0,0,0,0,20,0,0,0,1,48,1,82,285,11,22,0,0,0,7,0,0,0,219,0,0,0,1,0,1,0,0,0,0,0,0,0,0,37
K21,stat2011:83000124,statistical_area,stat2011:83000124,2011,83000124,124,loc:8300,8300,ראשון לציון,4,4,2181,1464,1453,11,מחל,526,415,111,0.36201,32,27,0,1,45,1,0,0,0,25,0,0,0,0,70,0,194,526,12,31,0,0,0,28,2,0,1,415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42
