election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אר,ב,ג,ד,ה,ו,זך,חי,ט,ים,ינ,יק,כן,ל,מחל,מרצ,נ,נפ,נץ,נר,עם,פ,פח,פי,פק,ץ,צי,ק,קנ,קפ,קץ,רק,שס
K18,stat2008:83000534,statistical_area,stat2008:83000534,2008,83000534,534,loc:8300,8300,ראשון לציון,6,6,3075,2134,2117,17,כן,778,623,155,0.367501,259,0,23,1,1,6,1,10,6,13,0,0,1,778,190,623,42,2,0,1,0,0,5,0,1,0,0,3,1,9,0,0,18,123
K18,stat2008:83000611,statistical_area,stat2008:83000611,2008,83000611,611,loc:8300,8300,ראשון לציון,3,3,1787,1331,1324,7,כן,521,427,94,0.393505,204,0,19,0,0,6,1,2,2,9,0,0,0,521,70,427,22,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,3,30
K18,stat2008:83000612,statistical_area,stat2008:83000612,2008,83000612,612,loc:8300,8300,ראשון לציון,2,2,937,673,671,2,כן,269,174,95,0.400894,113,0,6,1,0,2,1,7,1,4,0,0,1,269,42,174,10,0,0,0,0,0,3,0,0,1,0,0,1,1,1,0,3,30
K18,stat2008:83000613,statistical_area,stat2008:83000613,2008,83000613,613,loc:8300,8300,ראשון לציון,1,1,638,490,489,1,כן,208,165,43,0.425358,58,0,4,1,0,3,0,0,1,2,0,0,0,208,20,165,5,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,16
K18,stat2008:83000614,statistical_area,stat2008:83000614,2008,83000614,614,loc:8300,8300,ראשון לציון,4,4,2507,1858,1846,12,כן,725,615,110,0.392741,211,0,23,4,0,10,3,7,1,17,1,0,0,725,86,615,28,0,0,0,1,0,6,0,1,0,0,2,0,7,0,0,10,88
K18,stat2008:83000615,statistical_area,stat2008:83000615,2008,83000615,615,loc:8300,8300,ראשון לציון,7,7,3569,2432,2403,29,כן,808,726,82,0.336246,199,1,47,10,1,6,5,7,4,70,0,0,1,808,186,726,27,0,0,1,1,1,4,0,1,1,1,1,1,9,1,0,11,272
K18,stat2008:83000616,statistical_area,stat2008:83000616,2008,83000616,616,loc:8300,8300,ראשון לציון,5,5,3022,2088,2063,25,כן,755,598,157,0.365972,243,0,19,0,0,11,1,13,3,13,1,0,2,755,234,598,23,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,9,131
K18,stat2008:83000617,statistical_area,stat2008:83000617,2008,83000617,617,loc:8300,8300,ראשון לציון,6,6,3549,2486,2465,21,כן,905,811,94,0.36714,202,0,26,9,0,6,5,10,6,35,0,0,1,905,272,811,19,0,0,1,0,0,5,0,0,1,0,4,1,6,0,1,12,127
K18,stat2008:83000623,statistical_area,stat2008:83000623,2008,83000623,623,loc:8300,8300,ראשון לציון,3,3,1702,1078,1066,12,מחל,388,338,50,0.363977,117,1,10,9,1,5,3,12,4,20,0,0,0,338,90,388,15,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,4,44
K18,stat2008:83000624,statistical_area,stat2008:83000624,2008,83000624,624,loc:8300,8300,ראשון לציון,7,7,4195,2520,2496,24,כן,847,759,88,0.339343,212,1,21,15,1,11,2,19,9,34,0,0,1,847,356,759,29,1,1,0,0,0,2,0,0,0,0,4,2,10,0,1,11,147
K18,stat2008:8310001,statistical_area,stat2008:8310001,2008,8310001,1,loc:831,831,ירוחם,10,10,6028,3393,3315,78,מחל,688,618,70,0.207541,145,0,283,339,1,36,3,6,9,67,0,0,4,401,611,688,27,8,5,0,0,22,4,0,1,0,0,9,6,9,1,5,7,618
K18,stat2008:8360001,statistical_area,stat2008:8360001,2008,8360001,1,loc:836,836,גנות,1,1,333,244,243,1,כן,108,70,38,0.444444,30,0,2,3,0,2,0,0,0,0,0,0,1,108,7,70,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
K18,stat2008:8370001,statistical_area,stat2008:8370001,2008,8370001,1,loc:837,837,עזריאל,1,1,435,338,335,3,מחל,182,31,151,0.543284,10,0,31,10,0,4,0,2,0,25,0,0,1,28,21,182,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,18
K18,stat2008:8380001,statistical_area,stat2008:8380001,2008,8380001,1,loc:838,838,פדיה,1,1,429,302,302,0,מחל,130,74,56,0.430464,23,0,1,1,0,0,0,3,0,0,0,0,0,74,37,130,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30
K18,stat2008:8390001,statistical_area,stat2008:8390001,2008,8390001,1,loc:839,839,פתחיה,1,1,564,393,391,2,מחל,163,100,63,0.41688,24,1,9,1,0,2,1,3,0,5,2,0,0,100,31,163,5,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,39
K18,stat2008:8400001,statistical_area,stat2008:8400001,2008,8400001,1,loc:840,840,כיסופים,1,1,229,133,133,0,אמת,75,37,38,0.56391,75,0,0,0,0,0,0,0,0,0,0,0,0,37,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
K18,stat2008:840001,statistical_area,stat2008:840001,2008,840001,1,loc:84,84,תל יוסף,1,1,361,250,249,1,אמת,99,92,7,0.39759,99,0,3,0,0,5,1,1,0,1,0,0,0,92,12,14,14,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2
K18,stat2008:84000112,statistical_area,stat2008:84000112,2008,84000112,112,loc:8400,8400,רחובות,2,2,981,771,769,2,כן,287,181,106,0.373212,150,0,11,1,1,14,0,2,5,7,0,0,0,287,74,181,24,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,7
K18,stat2008:84000113,statistical_area,stat2008:84000113,2008,84000113,113,loc:8400,8400,רחובות,1,1,511,255,255,0,כן,74,65,9,0.290196,65,0,7,0,0,7,1,0,0,5,1,0,0,74,6,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
K18,stat2008:84000114,statistical_area,stat2008:84000114,2008,84000114,114,loc:8400,8400,רחובות,6,6,3670,2425,2411,14,כן,802,460,342,0.332642,455,2,72,17,0,54,14,19,2,72,0,1,0,802,211,460,167,2,3,1,0,0,1,0,0,0,1,5,2,15,2,0,9,22
K18,stat2008:84000115,statistical_area,stat2008:84000115,2008,84000115,115,loc:8400,8400,רחובות,4,4,2446,1494,1486,8,כן,493,321,172,0.331763,210,0,50,4,0,24,9,22,1,36,1,0,1,493,190,321,82,0,2,0,0,0,0,0,0,0,0,2,0,7,1,0,6,24
K18,stat2008:84000116,statistical_area,stat2008:84000116,2008,84000116,116,loc:8400,8400,רחובות,6,6,3736,2422,2391,31,כן,664,605,59,0.277708,277,0,102,21,3,22,8,27,3,71,0,0,0,664,415,605,69,1,1,0,1,1,1,0,0,2,0,0,1,13,0,1,17,65
K18,stat2008:84000117,statistical_area,stat2008:84000117,2008,84000117,117,loc:8400,8400,רחובות,7,7,3918,2578,2563,15,מחל,448,428,20,0.174795,157,0,93,428,0,10,2,15,4,218,0,1,1,408,355,448,35,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,9,373
K18,stat2008:84000121,statistical_area,stat2008:84000121,2008,84000121,121,loc:8400,8400,רחובות,4,4,2878,1942,1931,11,כן,378,319,59,0.195753,188,2,162,199,0,16,4,15,2,213,0,0,0,378,199,319,42,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,7,178
K18,stat2008:84000122,statistical_area,stat2008:84000122,2008,84000122,122,loc:8400,8400,רחובות,5,5,3237,2133,2115,18,כן,596,482,114,0.281797,311,2,105,22,0,40,5,13,3,117,0,0,1,596,243,482,110,2,1,0,0,0,2,0,0,0,0,3,2,5,0,1,8,41
K18,stat2008:84000123,statistical_area,stat2008:84000123,2008,84000123,123,loc:8400,8400,רחובות,1,1,687,532,530,2,כן,196,114,82,0.369811,114,0,7,0,0,5,1,1,1,5,1,0,0,196,38,111,37,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,5,3
K18,stat2008:84000124,statistical_area,stat2008:84000124,2008,84000124,124,loc:8400,8400,רחובות,4,4,2498,1742,1737,5,מחל,444,271,173,0.255613,115,1,178,141,0,23,5,11,3,202,0,0,0,271,92,444,37,4,0,0,0,1,1,0,0,0,0,2,2,3,0,1,6,194
K18,stat2008:84000211,statistical_area,stat2008:84000211,2008,84000211,211,loc:8400,8400,רחובות,5,5,2656,1912,1898,14,מחל,378,343,35,0.199157,75,1,304,262,0,11,4,8,4,343,0,2,1,176,87,378,15,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,6,215
K18,stat2008:84000212,statistical_area,stat2008:84000212,2008,84000212,212,loc:8400,8400,רחובות,4,4,1924,1132,1110,22,מחל,291,266,25,0.262162,44,3,45,55,0,1,2,4,2,108,0,0,1,172,266,291,5,2,0,0,0,0,0,0,0,1,1,2,0,6,1,0,4,94
K18,stat2008:84000213,statistical_area,stat2008:84000213,2008,84000213,213,loc:8400,8400,רחובות,5,5,3103,2226,2214,12,כן,618,588,30,0.279133,188,0,121,8,0,23,2,13,4,149,0,0,1,618,319,588,32,3,1,0,1,0,4,0,0,1,0,3,0,5,0,0,12,118
K18,stat2008:84000214,statistical_area,stat2008:84000214,2008,84000214,214,loc:8400,8400,רחובות,4,4,2101,1571,1556,15,כן,455,428,27,0.292416,158,0,103,9,0,18,1,4,4,62,0,0,0,455,171,428,44,0,0,0,1,0,2,0,0,0,1,2,0,4,1,0,3,85
K18,stat2008:84000221,statistical_area,stat2008:84000221,2008,84000221,221,loc:8400,8400,רחובות,2,2,990,773,768,5,כן,290,176,114,0.377604,142,0,33,0,0,12,1,5,2,18,0,0,1,290,43,176,26,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,15
K18,stat2008:84000222,statistical_area,stat2008:84000222,2008,84000222,222,loc:8400,8400,רחובות,9,9,5297,2907,2845,62,מחל,841,568,273,0.295606,143,0,113,34,0,8,0,21,4,112,3,1,2,428,505,841,22,5,2,2,1,3,1,0,0,5,0,1,3,7,1,0,9,568
K18,stat2008:84000231,statistical_area,stat2008:84000231,2008,84000231,231,loc:8400,8400,רחובות,3,3,1847,1131,1112,19,מחל,405,174,231,0.364209,42,1,27,8,0,2,0,11,2,84,0,0,0,174,150,405,17,0,0,0,0,0,0,0,2,1,1,3,1,4,0,1,2,174
K18,stat2008:84000232,statistical_area,stat2008:84000232,2008,84000232,232,loc:8400,8400,רחובות,5,5,3161,2129,2107,22,מחל,418,347,71,0.198386,70,1,81,339,0,7,4,9,3,329,0,0,2,200,227,418,8,3,0,0,0,0,1,0,0,0,0,5,1,4,3,45,0,347
K18,stat2008:84000311,statistical_area,stat2008:84000311,2008,84000311,311,loc:8400,8400,רחובות,2,2,972,666,657,9,כן,239,142,97,0.363775,142,0,8,1,0,10,1,2,2,6,0,0,0,239,40,136,43,0,0,0,0,3,0,0,0,0,0,5,2,2,1,0,2,12
K18,stat2008:84000312,statistical_area,stat2008:84000312,2008,84000312,312,loc:8400,8400,רחובות,4,4,2372,1694,1683,11,כן,596,447,149,0.35413,231,1,21,7,0,19,1,5,1,20,0,0,1,596,227,447,45,0,0,0,0,0,3,0,0,0,1,3,0,7,0,0,11,36
K18,stat2008:84000313,statistical_area,stat2008:84000313,2008,84000313,313,loc:8400,8400,רחובות,4,4,2618,1562,1525,37,מחל,496,368,128,0.325246,123,1,24,13,1,7,4,6,11,25,0,0,2,368,317,496,17,0,2,0,0,0,0,0,1,3,0,1,1,5,0,1,5,91
K18,stat2008:84000321,statistical_area,stat2008:84000321,2008,84000321,321,loc:8400,8400,רחובות,6,6,3850,2310,2283,27,מחל,847,445,402,0.371003,138,0,51,21,0,7,1,15,3,80,0,0,1,445,301,847,22,2,0,0,0,1,2,0,0,0,0,2,0,12,1,1,14,316
K18,stat2008:84000322,statistical_area,stat2008:84000322,2008,84000322,322,loc:8400,8400,רחובות,6,6,3709,2305,2278,27,מחל,845,506,339,0.370939,185,1,53,17,1,18,4,22,7,67,1,0,1,506,264,845,33,0,1,0,0,1,3,0,0,2,0,2,1,5,0,2,11,225
K18,stat2008:84000411,statistical_area,stat2008:84000411,2008,84000411,411,loc:8400,8400,רחובות,4,4,2860,1743,1710,33,מחל,470,463,7,0.274854,206,0,29,6,0,8,4,20,2,38,1,4,1,463,320,470,40,1,0,0,1,0,4,0,0,0,0,2,1,7,0,2,7,73
K18,stat2008:84000412,statistical_area,stat2008:84000412,2008,84000412,412,loc:8400,8400,רחובות,3,3,2025,1331,1313,18,כן,427,332,95,0.325209,173,1,12,4,0,16,5,10,7,22,0,0,1,427,220,332,43,1,0,1,1,0,1,0,0,0,0,3,1,9,0,0,2,21
K18,stat2008:84000413,statistical_area,stat2008:84000413,2008,84000413,413,loc:8400,8400,רחובות,7,7,3944,2494,2465,29,כן,800,497,303,0.324544,439,0,29,12,0,36,7,28,10,38,0,0,2,800,373,497,111,0,3,0,1,0,2,0,0,1,2,3,1,10,1,0,15,44
K18,stat2008:84000414,statistical_area,stat2008:84000414,2008,84000414,414,loc:8400,8400,רחובות,6,6,3613,2372,2348,24,כן,790,498,292,0.336457,417,1,38,6,2,58,14,26,9,21,0,1,0,790,236,498,157,0,0,0,0,0,1,0,0,0,2,1,1,9,1,0,13,46
K18,stat2008:84000421,statistical_area,stat2008:84000421,2008,84000421,421,loc:8400,8400,רחובות,4,4,2472,1663,1645,18,כן,595,346,249,0.361702,284,0,28,3,0,45,5,8,8,21,1,0,0,595,133,346,99,0,0,0,0,0,1,0,0,3,0,1,1,6,1,0,9,47
K18,stat2008:84000422,statistical_area,stat2008:84000422,2008,84000422,422,loc:8400,8400,רחובות,1,1,509,352,349,3,כן,137,83,54,0.39255,62,0,2,0,0,8,0,1,1,1,0,0,0,137,24,83,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7
K18,stat2008:84000424,statistical_area,stat2008:84000424,2008,84000424,424,loc:8400,8400,רחובות,3,3,1593,1145,1136,9,כן,445,299,146,0.391725,125,0,12,3,0,18,1,3,6,12,0,0,0,445,149,299,29,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,25
K18,stat2008:84000425,statistical_area,stat2008:84000425,2008,84000425,425,loc:8400,8400,רחובות,4,4,2872,1666,1631,35,מחל,540,322,218,0.331085,69,0,27,8,0,3,1,8,2,39,0,0,0,322,275,540,14,1,0,1,1,2,1,0,0,0,0,2,1,9,1,0,7,297
K18,stat2008:84000431,statistical_area,stat2008:84000431,2008,84000431,431,loc:8400,8400,רחובות,6,6,4171,2649,2617,32,מחל,757,694,63,0.289263,337,1,67,17,0,31,7,33,5,102,0,0,3,694,205,757,79,1,2,0,0,0,1,0,0,4,0,4,1,12,1,0,9,244
K18,stat2008:84000432,statistical_area,stat2008:84000432,2008,84000432,432,loc:8400,8400,רחובות,7,7,4719,2231,2154,77,מחל,924,334,590,0.428969,57,2,189,19,4,3,7,8,0,37,0,5,0,220,295,924,7,5,0,0,3,7,4,0,2,2,1,0,4,6,2,4,3,334
K18,stat2008:84000433,statistical_area,stat2008:84000433,2008,84000433,433,loc:8400,8400,רחובות,1,1,107,72,72,0,כן,26,23,3,0.361111,5,0,0,0,0,0,0,0,0,1,0,0,0,26,9,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
K18,stat2008:8410001,statistical_area,stat2008:8410001,2008,8410001,1,loc:841,841,אלישמע,2,2,655,451,445,6,כן,128,125,3,0.28764,45,0,12,1,0,5,0,1,0,6,0,0,1,128,32,125,3,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2,78
K18,stat2008:8420001,statistical_area,stat2008:8420001,2008,8420001,1,loc:842,842,געש,1,1,521,389,388,1,מרצ,150,112,38,0.386598,112,0,0,0,0,0,2,0,0,1,0,0,1,102,5,7,150,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
K18,stat2008:8430001,statistical_area,stat2008:8430001,2008,8430001,1,loc:843,843,מרגליות,1,1,288,154,151,3,כן,42,29,13,0.278146,23,0,4,2,0,2,0,0,0,0,0,0,0,42,23,29,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13
K18,stat2008:8440001,statistical_area,stat2008:8440001,2008,8440001,1,loc:844,844,נחל עוז,1,1,284,179,179,0,כן,65,63,2,0.363128,63,0,1,0,0,4,1,1,1,2,0,0,0,65,10,10,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
K18,stat2008:8450001,statistical_area,stat2008:8450001,2008,8450001,1,loc:845,845,כפר עזה,1,1,619,450,450,0,כן,293,69,224,0.651111,69,0,1,0,0,5,7,0,2,2,0,0,0,293,9,20,36,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1
K18,stat2008:8460001,statistical_area,stat2008:8460001,2008,8460001,1,loc:846,846,שפר,1,1,212,125,124,1,מחל,42,26,16,0.33871,17,0,1,1,0,0,0,0,0,1,0,0,0,21,26,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
K18,stat2008:8480001,statistical_area,stat2008:8480001,2008,8480001,1,loc:848,848,בית רבן,1,1,233,166,166,0,ט,88,33,55,0.53012,0,0,33,0,0,0,0,0,0,88,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
K18,stat2008:8490001,statistical_area,stat2008:8490001,2008,8490001,1,loc:849,849,דבירה,1,1,327,242,240,2,כן,89,84,5,0.370833,45,0,2,0,0,1,2,0,0,5,0,0,0,89,2,9,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
K18,stat2008:8500001,statistical_area,stat2008:8500001,2008,8500001,1,loc:850,850,אחיטוב,2,2,600,403,402,1,כן,152,96,56,0.378109,69,0,3,0,0,0,0,5,0,9,0,0,0,152,37,96,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,20
K18,stat2008:85000011,statistical_area,stat2008:85000011,2008,85000011,11,loc:8500,8500,רמלה,2,2,822,560,539,21,עם,321,143,178,0.595547,1,0,0,0,143,0,35,0,1,1,2,0,1,16,2,3,2,0,0,0,1,321,0,0,0,0,0,1,4,0,3,1,1,0
K18,stat2008:85000012,statistical_area,stat2008:85000012,2008,85000012,12,loc:8500,8500,רמלה,5,5,3042,1930,1867,63,ל,868,401,467,0.464917,42,0,11,3,14,5,22,5,1,31,0,4,0,245,868,401,13,0,0,1,0,9,0,0,0,2,0,0,3,10,0,0,7,170
K18,stat2008:85000013,statistical_area,stat2008:85000013,2008,85000013,13,loc:8500,8500,רמלה,3,3,1925,1221,1163,58,ל,404,272,132,0.347377,39,0,2,3,11,1,18,2,1,15,2,0,0,153,404,272,13,3,0,0,0,6,0,0,0,1,0,3,2,4,1,0,3,204
K18,stat2008:85000014,statistical_area,stat2008:85000014,2008,85000014,14,loc:8500,8500,רמלה,5,5,2948,1460,1388,72,מחל,352,211,141,0.253602,103,0,9,4,42,2,172,4,4,19,1,0,0,211,174,352,38,2,0,1,1,89,0,0,3,1,2,0,6,5,0,2,2,139
K18,stat2008:85000015,statistical_area,stat2008:85000015,2008,85000015,15,loc:8500,8500,רמלה,3,3,1534,759,732,27,עם,177,135,42,0.241803,31,0,0,2,79,135,85,0,1,5,0,0,0,40,35,80,5,0,0,1,0,177,0,0,0,0,3,0,5,1,1,0,0,46
K18,stat2008:85000016,statistical_area,stat2008:85000016,2008,85000016,16,loc:8500,8500,רמלה,1,1,352,152,147,5,עם,62,26,36,0.421769,6,0,0,0,7,0,15,1,1,0,0,0,0,5,3,26,0,0,0,0,0,62,0,0,0,0,0,2,0,0,0,0,0,19
K18,stat2008:85000017,statistical_area,stat2008:85000017,2008,85000017,17,loc:8500,8500,רמלה,5,5,2661,1260,1223,37,עם,344,262,82,0.281276,40,0,9,4,56,3,159,5,0,14,1,1,1,94,75,262,5,1,1,1,1,344,1,0,0,2,1,5,4,1,1,1,6,124
K18,stat2008:85000021,statistical_area,stat2008:85000021,2008,85000021,21,loc:8500,8500,רמלה,4,4,2049,1014,998,16,מחל,363,241,122,0.363727,56,0,12,2,0,1,9,6,0,20,1,1,1,148,119,363,2,0,0,0,1,3,3,0,0,2,0,1,0,3,0,1,2,241
K18,stat2008:85000022,statistical_area,stat2008:85000022,2008,85000022,22,loc:8500,8500,רמלה,4,4,2709,1449,1419,30,מחל,370,244,126,0.260747,139,0,39,14,33,3,141,12,1,47,0,1,3,244,109,370,30,0,0,0,1,36,1,0,0,1,0,2,2,0,1,1,1,187
K18,stat2008:85000023,statistical_area,stat2008:85000023,2008,85000023,23,loc:8500,8500,רמלה,3,3,1590,896,886,10,מחל,277,182,95,0.312641,98,0,8,7,8,1,72,7,0,15,1,0,0,182,56,277,6,0,3,0,0,30,0,0,1,0,0,2,0,0,0,0,1,111
K18,stat2008:85000024,statistical_area,stat2008:85000024,2008,85000024,24,loc:8500,8500,רמלה,5,5,3116,1951,1931,20,מחל,767,418,349,0.397204,182,0,54,5,6,1,42,14,3,57,0,0,0,418,151,767,14,0,0,0,0,10,1,0,0,0,0,2,0,4,0,1,4,195
K18,stat2008:85000031,statistical_area,stat2008:85000031,2008,85000031,31,loc:8500,8500,רמלה,3,3,1827,1082,1064,18,ל,347,340,7,0.326128,35,0,3,3,1,1,2,1,2,21,1,2,0,182,347,340,4,0,0,1,1,0,2,0,0,0,1,0,1,4,1,0,1,107
K18,stat2008:85000032,statistical_area,stat2008:85000032,2008,85000032,32,loc:8500,8500,רמלה,4,4,2711,1390,1352,38,מחל,507,319,188,0.375,59,1,21,9,1,2,4,4,2,40,0,0,1,180,170,507,12,1,1,1,1,2,1,0,0,0,2,4,0,6,0,0,1,319
K18,stat2008:85000033,statistical_area,stat2008:85000033,2008,85000033,33,loc:8500,8500,רמלה,4,4,2347,1195,1153,42,מחל,459,219,240,0.398092,63,0,27,6,6,1,9,4,3,41,1,1,1,219,123,459,11,0,0,0,3,3,3,0,0,2,0,8,0,2,0,0,2,155
K18,stat2008:85000034,statistical_area,stat2008:85000034,2008,85000034,34,loc:8500,8500,רמלה,4,4,2624,1306,1275,31,מחל,420,279,141,0.329412,76,1,16,5,7,0,3,6,1,52,1,3,1,196,175,420,8,3,2,1,2,2,2,0,0,2,0,1,2,1,1,1,5,279
K18,stat2008:85000035,statistical_area,stat2008:85000035,2008,85000035,35,loc:8500,8500,רמלה,5,5,3246,1630,1588,42,מחל,581,438,143,0.365869,55,0,12,4,5,1,6,4,9,17,0,1,0,209,210,581,10,1,1,1,1,9,1,0,1,1,0,2,3,3,0,2,0,438
K18,stat2008:85000041,statistical_area,stat2008:85000041,2008,85000041,41,loc:8500,8500,רמלה,1,1,503,285,283,2,מחל,108,57,51,0.381625,16,0,18,2,0,2,0,1,2,4,0,0,0,57,30,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,40
K18,stat2008:85000042,statistical_area,stat2008:85000042,2008,85000042,42,loc:8500,8500,רמלה,6,6,3479,1737,1676,61,מחל,587,451,136,0.350239,60,0,20,4,8,2,21,4,3,30,0,0,3,199,243,587,3,1,1,0,2,15,0,0,2,2,0,2,0,7,3,2,1,451
K18,stat2008:85000043,statistical_area,stat2008:85000043,2008,85000043,43,loc:8500,8500,רמלה,7,7,4201,2443,2394,49,מחל,816,486,330,0.340852,110,0,20,8,14,3,37,9,8,35,3,2,3,409,373,816,17,2,0,2,1,7,2,0,1,2,1,5,2,11,1,1,3,486
K18,stat2008:85000044,statistical_area,stat2008:85000044,2008,85000044,44,loc:8500,8500,רמלה,4,4,2379,1346,1312,34,מחל,475,261,214,0.362043,69,0,23,4,23,5,9,3,0,31,0,1,1,190,181,475,7,0,0,3,1,13,0,0,0,0,0,2,3,1,0,0,6,261
K18,stat2008:85000045,statistical_area,stat2008:85000045,2008,85000045,45,loc:8500,8500,רמלה,3,3,1944,883,850,33,עם,582,166,416,0.684706,7,0,0,0,166,0,53,0,1,0,2,1,0,14,2,4,7,0,0,0,0,582,0,0,2,2,0,2,0,1,1,1,1,1
K18,stat2008:850001,statistical_area,stat2008:850001,2008,850001,1,loc:85,85,כפר יחזקאל,1,1,541,437,436,1,כן,186,149,37,0.426606,149,0,1,0,0,5,2,0,2,1,0,0,0,186,16,52,13,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,1
K18,stat2008:8510001,statistical_area,stat2008:8510001,2008,8510001,1,loc:851,851,ניצני עוז,1,1,568,413,409,4,כן,169,102,67,0.413203,69,0,3,1,0,2,0,1,1,6,0,0,0,169,33,102,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,6
K18,stat2008:8520001,statistical_area,stat2008:8520001,2008,8520001,1,loc:852,852,גונן,1,1,331,204,203,1,כן,73,56,17,0.359606,56,1,4,0,0,8,3,0,0,0,0,0,0,73,5,15,32,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1
K18,stat2008:8530001,statistical_area,stat2008:8530001,2008,8530001,1,loc:853,853,גאליה,2,2,763,567,564,3,כן,274,111,163,0.485816,101,1,2,1,0,1,3,1,6,2,0,0,0,274,26,111,25,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,3
K18,stat2008:8540001,statistical_area,stat2008:8540001,2008,8540001,1,loc:854,854,רחוב,1,1,251,172,170,2,מחל,79,41,38,0.464706,3,0,9,1,0,0,0,0,0,5,0,0,0,23,7,79,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41
K18,stat2008:8560001,statistical_area,stat2008:8560001,2008,8560001,1,loc:856,856,שעלבים,1,1,389,338,338,0,ט,178,69,109,0.526627,2,0,69,15,1,5,0,0,0,178,0,0,0,2,3,31,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
K18,stat2008:8570001,statistical_area,stat2008:8570001,2008,8570001,1,loc:857,857,כפר אביב,1,1,488,379,379,0,כן,165,83,82,0.435356,76,1,2,0,0,4,0,1,0,1,0,0,0,165,24,83,12,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,6
K18,stat2008:8580001,statistical_area,stat2008:8580001,2008,8580001,1,loc:858,858,נווה ירק,2,2,748,606,603,3,כן,308,127,181,0.510779,127,0,2,2,0,8,1,1,1,3,0,0,0,308,20,91,29,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,2,1
K18,stat2008:8590001,statistical_area,stat2008:8590001,2008,8590001,1,loc:859,859,כסלון,1,1,230,154,151,3,מחל,61,49,12,0.403974,12,0,3,1,0,7,0,0,0,3,0,0,0,5,7,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
K18,stat2008:860001,statistical_area,stat2008:860001,2008,860001,1,loc:86,86,גבע,1,1,477,371,371,0,אמת,176,125,51,0.474394,176,0,1,0,0,4,5,1,0,1,0,0,0,125,11,13,28,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0
K18,stat2008:86000112,statistical_area,stat2008:86000112,2008,86000112,112,loc:8600,8600,רמת גן,5,5,3182,2222,2209,13,כן,881,496,385,0.398823,411,1,31,4,0,25,12,29,16,26,1,0,1,881,102,496,109,1,0,0,0,1,6,0,0,1,0,4,0,4,1,0,12,34
K18,stat2008:86000113,statistical_area,stat2008:86000113,2008,86000113,113,loc:8600,8600,רמת גן,4,4,2353,1446,1431,15,כן,418,396,22,0.292103,201,1,5,28,0,11,5,26,12,21,0,1,2,418,138,396,42,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,17,100
K18,stat2008:86000114,statistical_area,stat2008:86000114,2008,86000114,114,loc:8600,8600,רמת גן,6,6,3452,1964,1945,19,כן,581,539,42,0.298715,284,1,24,13,0,18,7,38,11,35,1,0,2,581,186,539,52,0,0,0,1,1,5,0,1,1,1,2,0,7,0,0,15,119
