election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
K25,stat2011:90000624,statistical_area,stat2011:90000624,2011,90000624,624,loc:9000,9000,באר שבע,3,3,1800,822,817,5,מחל,268,131,137,0.328029,54,3,4,18,6,8,0,0,0,0,96,0,3,0,0,0,99,0,42,268,17,0,0,0,0,0,0,11,131,0,0,0,0,0,2,0,1,0,54,0
K25,stat2011:90000631,statistical_area,stat2011:90000631,2011,90000631,631,loc:9000,9000,באר שבע,5,5,3093,1430,1413,17,מחל,585,197,388,0.414013,22,6,9,26,6,8,0,0,1,0,197,0,3,1,0,0,56,1,173,585,11,1,0,1,0,0,0,25,145,0,4,0,0,1,0,0,3,1,126,1
K25,stat2011:90000632,statistical_area,stat2011:90000632,2011,90000632,632,loc:9000,9000,באר שבע,8,8,4727,2263,2237,26,מחל,1066,283,783,0.476531,69,15,26,34,11,17,0,1,1,0,283,2,9,0,0,2,127,1,141,1066,34,0,6,0,1,2,2,23,165,1,7,0,0,0,1,0,9,0,180,1
K25,stat2011:90000641,statistical_area,stat2011:90000641,2011,90000641,641,loc:9000,9000,באר שבע,4,4,2222,1513,1504,9,מחל,614,227,387,0.408245,25,9,13,12,1,12,0,0,0,0,227,1,3,0,0,0,155,0,109,614,11,0,0,0,0,0,0,5,202,0,3,0,0,0,0,1,3,1,97,0
K25,stat2011:90000642,statistical_area,stat2011:90000642,2011,90000642,642,loc:9000,9000,באר שבע,10,10,5953,4284,4271,13,מחל,1668,741,927,0.390541,91,16,38,57,20,48,0,0,0,0,741,0,14,0,0,0,450,1,160,1668,50,0,0,0,0,0,0,18,595,0,5,2,1,0,0,1,7,0,288,0
K25,stat2011:90000643,statistical_area,stat2011:90000643,2011,90000643,643,loc:9000,9000,באר שבע,1,1,585,405,404,1,מחל,118,98,20,0.292079,17,5,4,1,3,7,0,0,0,0,63,0,3,0,0,0,33,0,25,118,9,0,0,0,0,0,0,2,98,0,0,0,0,0,0,0,2,0,14,0
K25,stat2011:90000644,statistical_area,stat2011:90000644,2011,90000644,644,loc:9000,9000,באר שבע,3,3,1683,1270,1262,8,מחל,464,216,248,0.36767,37,3,15,16,8,8,0,0,0,0,191,0,5,1,0,0,163,0,29,464,15,0,1,0,0,1,1,9,216,0,3,0,0,0,0,0,2,0,74,0
K25,stat2011:90000645,statistical_area,stat2011:90000645,2011,90000645,645,loc:9000,9000,באר שבע,10,10,6441,4899,4881,18,מחל,2037,927,1110,0.417333,97,14,42,31,19,21,0,0,0,0,927,1,19,0,0,0,460,0,221,2037,34,1,1,0,2,2,0,12,594,0,10,0,0,0,0,1,9,1,325,0
K25,stat2011:90000646,statistical_area,stat2011:90000646,2011,90000646,646,loc:9000,9000,באר שבע,8,8,4873,3745,3726,19,מחל,1464,691,773,0.392915,66,13,28,25,5,20,0,0,0,0,691,1,14,0,1,0,344,0,142,1464,32,0,1,0,1,0,0,28,577,1,7,0,1,0,1,0,11,1,248,3
K25,stat2011:91000011,statistical_area,stat2011:91000011,2011,91000011,11,loc:9100,9100,נהרייה,1,1,534,349,348,1,מחל,124,80,44,0.356322,12,0,7,2,1,2,0,0,0,0,41,2,0,0,0,0,35,0,20,124,9,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,12,0
K25,stat2011:91000013,statistical_area,stat2011:91000013,2011,91000013,13,loc:9100,9100,נהרייה,7,7,4410,2367,2354,13,מחל,816,478,338,0.346644,54,9,18,11,6,11,0,0,0,2,269,0,5,0,0,0,251,1,213,816,43,0,2,0,0,1,1,3,478,1,0,0,1,0,0,1,10,2,144,1
K25,stat2011:91000014,statistical_area,stat2011:91000014,2011,91000014,14,loc:9100,9100,נהרייה,5,5,3088,1763,1750,13,מחל,803,239,564,0.458857,17,7,8,18,6,1,0,0,1,0,210,0,4,0,0,0,78,2,128,803,18,1,1,0,3,0,1,5,186,1,4,0,0,0,0,1,6,1,239,0
K25,stat2011:91000021,statistical_area,stat2011:91000021,2011,91000021,21,loc:9100,9100,נהרייה,9,9,5206,2977,2954,23,מחל,1248,447,801,0.422478,26,3,20,8,3,0,0,0,0,0,399,1,8,0,0,3,149,0,340,1248,19,1,1,0,3,1,0,4,251,0,1,1,3,0,2,0,5,4,447,3
K25,stat2011:91000022,statistical_area,stat2011:91000022,2011,91000022,22,loc:9100,9100,נהרייה,2,2,1318,626,615,11,מחל,273,111,162,0.443902,7,1,9,2,1,1,0,0,0,0,58,0,1,0,0,0,25,0,111,273,2,1,1,0,0,0,1,0,57,2,1,1,0,0,0,0,1,0,57,2
K25,stat2011:91000023,statistical_area,stat2011:91000023,2011,91000023,23,loc:9100,9100,נהרייה,10,10,6395,4219,4190,29,מחל,1652,696,956,0.394272,63,18,18,10,6,11,0,0,0,1,407,0,14,0,0,1,291,1,696,1652,21,1,5,0,2,2,2,1,672,2,8,0,2,0,0,2,13,2,264,2
K25,stat2011:91000024,statistical_area,stat2011:91000024,2011,91000024,24,loc:9100,9100,נהרייה,5,5,3154,1922,1907,15,מחל,816,278,538,0.427897,33,3,9,5,1,3,0,0,0,1,278,0,13,0,0,0,182,1,126,816,11,0,0,0,0,0,0,0,185,2,3,0,0,0,0,2,5,1,226,1
K25,stat2011:91000031,statistical_area,stat2011:91000031,2011,91000031,31,loc:9100,9100,נהרייה,8,8,5277,3321,3288,33,מחל,1188,717,471,0.361314,80,7,41,18,1,3,0,0,0,0,334,2,14,0,0,0,378,0,261,1188,42,1,2,0,3,1,0,1,717,1,5,0,2,0,0,1,10,0,173,2
K25,stat2011:91000032,statistical_area,stat2011:91000032,2011,91000032,32,loc:9100,9100,נהרייה,10,10,6179,3623,3595,28,מחל,1307,737,570,0.363561,111,4,42,20,1,4,0,0,1,0,362,1,6,0,0,0,364,0,332,1307,51,1,3,0,1,2,1,4,737,0,4,1,5,0,1,1,14,1,213,0
K25,stat2011:91000033,statistical_area,stat2011:91000033,2011,91000033,33,loc:9100,9100,נהרייה,3,3,1772,1049,1042,7,מחל,378,219,159,0.362764,18,1,15,0,0,3,1,0,0,0,95,0,0,0,1,0,153,0,75,378,18,0,0,0,0,0,0,3,219,0,1,0,0,0,1,0,0,0,60,0
K25,stat2011:91000034,statistical_area,stat2011:91000034,2011,91000034,34,loc:9100,9100,נהרייה,6,6,4088,2441,2422,19,מחל,872,504,368,0.360033,67,7,27,7,0,0,0,1,0,0,263,1,11,0,0,0,282,0,219,872,37,0,2,0,4,0,1,0,504,0,4,0,1,0,1,1,9,1,100,0
K25,stat2011:91000041,statistical_area,stat2011:91000041,2011,91000041,41,loc:9100,9100,נהרייה,7,7,4646,2940,2921,19,מחל,1063,599,464,0.363916,63,9,30,11,0,5,0,1,0,0,371,0,9,1,0,0,290,2,239,1063,30,1,3,0,2,0,0,1,599,0,3,1,1,0,1,1,17,0,167,0
K25,stat2011:91000042,statistical_area,stat2011:91000042,2011,91000042,42,loc:9100,9100,נהרייה,10,10,6547,4345,4323,22,מחל,1734,776,958,0.40111,90,12,47,8,10,20,0,0,0,1,532,0,13,1,0,0,599,0,225,1734,34,0,0,0,2,0,0,13,776,1,7,0,0,0,0,0,14,0,183,1
K25,stat2011:91000043,statistical_area,stat2011:91000043,2011,91000043,43,loc:9100,9100,נהרייה,4,4,2472,1551,1535,16,מחל,517,324,193,0.336808,34,11,11,6,6,9,0,0,0,0,141,0,9,0,0,0,165,0,191,517,18,0,0,0,0,0,0,15,324,1,4,0,0,0,0,2,5,2,64,0
K25,stat2011:9130001,statistical_area,stat2011:9130001,2011,9130001,1,loc:913,913,שבלי - אום אל-גנם,7,7,4548,2276,2258,18,עם,1524,293,1231,0.674934,53,0,0,3,250,293,6,0,0,0,3,1,1,0,0,0,26,1,6,33,21,0,0,0,2,0,0,1524,14,0,0,2,1,1,1,1,2,1,12,0
K25,stat2011:9160001,statistical_area,stat2011:9160001,2011,9160001,1,loc:916,916,ישע,1,1,301,216,215,1,פה,66,63,3,0.306977,11,0,1,2,0,0,0,0,0,0,34,0,0,0,0,0,24,0,1,63,7,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,3,1,2,0
K25,stat2011:9170001,statistical_area,stat2011:9170001,2011,9170001,1,loc:917,917,עצמון שגב,2,2,1003,683,682,1,פה,342,96,246,0.501466,79,2,4,1,0,2,0,0,0,0,12,0,2,0,0,0,96,0,11,40,83,0,0,0,0,2,0,0,342,0,1,0,0,0,0,0,3,0,2,0
K25,stat2011:9190001,statistical_area,stat2011:9190001,2011,9190001,1,loc:919,919,גבעת ישעיהו,1,1,506,367,366,1,פה,102,58,44,0.278689,50,0,4,2,2,5,0,0,0,0,30,0,3,0,0,0,58,0,5,52,39,0,0,0,0,1,0,0,102,0,1,0,0,0,0,0,2,0,10,0
K25,stat2011:92000001,statistical_area,stat2011:92000001,2011,92000001,1,loc:9200,9200,בית שאן,7,7,4244,2977,2971,6,מחל,1430,676,754,0.481319,13,5,39,21,0,0,0,0,0,0,472,0,8,0,0,0,118,0,35,1430,6,0,1,0,1,1,0,2,132,0,1,1,1,0,1,2,4,0,676,1
K25,stat2011:92000002,statistical_area,stat2011:92000002,2011,92000002,2,loc:9200,9200,בית שאן,4,4,2079,1385,1376,9,מחל,656,375,281,0.476744,13,2,9,8,2,2,0,0,0,0,191,1,3,0,0,0,39,0,27,656,10,0,0,0,1,1,0,4,29,0,0,0,0,0,1,1,1,0,375,0
K25,stat2011:92000003,statistical_area,stat2011:92000003,2011,92000003,3,loc:9200,9200,בית שאן,7,7,3629,2520,2512,8,מחל,1164,711,453,0.463376,19,1,27,31,1,1,0,0,0,0,364,1,3,0,1,0,75,0,21,1164,8,0,1,0,1,0,0,0,73,0,3,0,0,1,0,1,4,0,711,0
K25,stat2011:92000004,statistical_area,stat2011:92000004,2011,92000004,4,loc:9200,9200,בית שאן,8,8,4830,3563,3554,9,מחל,1734,839,895,0.487901,16,3,27,25,0,0,0,0,0,0,652,0,3,0,0,0,104,0,48,1734,6,0,1,0,0,1,0,0,92,0,1,0,0,0,0,0,0,0,839,2
K25,stat2011:920001,statistical_area,stat2011:920001,2011,920001,1,loc:92,92,גיניגר,1,1,555,365,361,4,פה,114,83,31,0.315789,83,0,2,1,1,1,0,0,0,0,7,0,3,0,0,0,61,0,15,25,47,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0
K25,stat2011:9210001,statistical_area,stat2011:9210001,2011,9210001,1,loc:921,921,שער מנשה,1,1,132,21,20,1,מחל,7,5,2,0.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,4,0
K25,stat2011:9220001,statistical_area,stat2011:9220001,2011,9220001,1,loc:922,922,רכסים,12,12,6974,5873,5837,36,שס,2770,2412,358,0.474559,15,3,6,2412,0,0,0,0,0,0,255,0,0,0,0,0,35,0,15,271,7,0,0,0,0,0,0,0,40,0,5,0,0,0,0,0,3,0,2770,0
K25,stat2011:93000001,statistical_area,stat2011:93000001,2011,93000001,1,loc:9300,9300,זכרון יעקב,3,3,2077,1456,1453,3,פה,592,266,326,0.407433,86,0,15,3,0,10,0,0,0,0,64,1,1,0,0,0,266,0,55,216,111,0,0,0,0,1,0,6,592,0,3,0,0,0,0,0,9,0,14,0
K25,stat2011:93000002,statistical_area,stat2011:93000002,2011,93000002,2,loc:9300,9300,זכרון יעקב,9,9,5897,4096,4085,11,פה,1418,642,776,0.347124,252,10,76,257,1,5,0,0,0,0,240,1,9,0,0,0,587,0,92,642,262,0,0,0,0,0,0,4,1418,1,4,1,0,0,2,1,29,0,189,2
K25,stat2011:93000003,statistical_area,stat2011:93000003,2011,93000003,3,loc:9300,9300,זכרון יעקב,6,6,3961,2790,2785,5,פה,1219,391,828,0.437702,208,9,46,12,1,12,0,0,0,0,122,0,6,0,0,0,391,0,83,356,243,0,4,0,0,0,0,5,1219,0,6,0,2,0,0,1,15,0,44,0
K25,stat2011:93000004,statistical_area,stat2011:93000004,2011,93000004,4,loc:9300,9300,זכרון יעקב,9,9,5954,4398,4385,13,פה,1108,929,179,0.25268,195,11,79,343,0,9,0,0,0,0,321,0,9,0,0,0,500,0,100,929,146,0,0,0,0,0,0,5,1108,2,4,0,1,0,1,0,21,2,597,2
K25,stat2011:9390001,statistical_area,stat2011:9390001,2011,9390001,1,loc:939,939,מסעודין אל-עזאזמה,14,14,8444,3958,3929,29,עם,3478,283,3195,0.885213,8,0,0,0,55,283,0,1,0,0,1,1,3,0,0,2,0,0,1,16,27,0,1,1,1,2,0,3478,5,2,5,0,2,7,5,1,8,1,4,8
K25,stat2011:94000003,statistical_area,stat2011:94000003,2011,94000003,3,loc:9400,9400,יהוד,6,6,2962,2073,2061,12,מחל,878,302,576,0.426007,39,1,18,19,0,4,0,0,0,1,279,0,8,0,0,0,246,1,38,878,25,1,2,0,1,0,0,1,302,2,3,0,3,0,1,1,1,3,182,1
K25,stat2011:94000004,statistical_area,stat2011:94000004,2011,94000004,4,loc:9400,9400,יהוד,9,9,5648,4215,4201,14,מחל,1680,886,794,0.399905,100,7,26,29,0,0,0,0,0,1,484,0,17,0,0,0,553,0,91,1680,68,0,1,0,4,0,0,3,886,1,12,0,2,0,2,1,13,4,216,0
K25,stat2011:94000005,statistical_area,stat2011:94000005,2011,94000005,5,loc:9400,9400,יהוד,7,7,4335,3195,3181,14,מחל,1249,623,626,0.392644,57,10,30,21,1,3,0,0,0,0,399,1,24,0,1,1,395,0,130,1249,37,0,1,1,1,0,0,1,623,0,3,1,1,0,1,1,10,0,178,0
K25,stat2011:94000006,statistical_area,stat2011:94000006,2011,94000006,6,loc:9400,9400,יהוד,8,8,4687,3451,3440,11,מחל,1034,956,78,0.300581,149,12,30,20,1,6,0,0,0,0,327,0,26,0,0,0,522,0,83,1034,107,1,0,0,0,0,0,1,956,1,15,0,1,0,1,0,15,0,130,2
K25,stat2011:94000007,statistical_area,stat2011:94000007,2011,94000007,7,loc:9400,9400,יהוד,7,7,3806,2925,2920,5,פה,1254,576,678,0.429452,161,8,15,13,2,1,0,0,0,0,122,0,7,0,0,0,508,0,70,576,130,0,0,0,1,1,0,0,1254,0,7,0,0,0,0,0,12,0,32,0
K25,stat2011:94000008,statistical_area,stat2011:94000008,2011,94000008,8,loc:9400,9400,יהוד,5,5,2835,2169,2163,6,פה,842,490,352,0.389274,120,4,17,6,0,1,0,0,0,0,101,0,7,0,0,0,375,0,40,490,116,0,0,0,0,0,0,1,842,1,4,0,1,0,1,1,7,0,28,0
K25,stat2011:940001,statistical_area,stat2011:940001,2011,940001,1,loc:94,94,בלפוריה,1,1,413,321,320,1,פה,108,77,31,0.3375,30,0,4,0,0,0,0,0,0,0,25,0,0,0,0,0,77,0,12,44,16,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,1,0,3,0
K25,stat2011:9420001,statistical_area,stat2011:9420001,2011,9420001,1,loc:942,942,סואעד (חמרייה)*,1,1,173,56,54,2,עם,32,14,18,0.592593,1,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
K25,stat2011:9440001,statistical_area,stat2011:9440001,2011,9440001,1,loc:944,944,בסמת טבעון,11,11,5646,2429,2402,27,עם,1605,299,1306,0.668193,16,3,1,0,299,279,2,1,0,1,5,0,1,0,0,0,40,0,3,66,37,0,0,2,1,0,0,1605,21,1,3,2,0,4,1,3,1,0,4,0
K25,stat2011:95000002,statistical_area,stat2011:95000002,2011,95000002,2,loc:9500,9500,קריית ביאליק,8,8,4262,2089,2073,16,מחל,962,357,605,0.464062,20,6,8,59,2,0,1,0,0,1,144,1,5,0,3,1,90,1,357,962,16,1,3,1,1,0,1,1,257,2,7,0,2,0,2,1,4,7,98,8
K25,stat2011:95000003,statistical_area,stat2011:95000003,2011,95000003,3,loc:9500,9500,קריית ביאליק,10,10,5845,3981,3955,26,מחל,1468,866,602,0.371176,78,21,35,72,2,1,1,0,0,0,342,3,35,0,0,0,428,0,349,1468,52,0,4,0,4,2,1,2,866,1,5,0,2,0,2,0,11,0,168,0
K25,stat2011:95000004,statistical_area,stat2011:95000004,2011,95000004,4,loc:9500,9500,קריית ביאליק,4,4,2379,1774,1761,13,פה,567,536,31,0.321976,68,2,11,2,0,0,0,0,0,0,127,1,3,0,0,2,277,0,62,536,29,0,0,0,0,1,0,0,567,0,1,0,1,1,0,1,5,0,64,0
K25,stat2011:95000005,statistical_area,stat2011:95000005,2011,95000005,5,loc:9500,9500,קריית ביאליק,6,6,3957,2420,2408,12,מחל,931,574,357,0.386628,65,4,15,15,2,0,0,0,0,0,195,2,7,0,0,1,260,0,138,931,29,0,6,0,1,3,0,0,574,1,5,0,1,2,2,1,10,2,133,3
K25,stat2011:95000006,statistical_area,stat2011:95000006,2011,95000006,6,loc:9500,9500,קריית ביאליק,2,2,969,599,599,0,פה,176,171,5,0.293823,25,2,4,2,0,0,0,0,0,0,48,0,3,0,0,0,84,0,51,171,10,0,1,0,0,0,0,0,176,0,1,0,0,0,0,0,3,0,18,0
K25,stat2011:95000007,statistical_area,stat2011:95000007,2011,95000007,7,loc:9500,9500,קריית ביאליק,3,3,1554,957,954,3,מחל,340,232,108,0.356394,28,1,7,9,0,1,0,0,0,0,86,0,3,0,0,0,96,0,55,340,10,0,1,0,0,0,0,0,232,0,1,0,2,1,1,0,6,0,74,0
K25,stat2011:95000008,statistical_area,stat2011:95000008,2011,95000008,8,loc:9500,9500,קריית ביאליק,5,5,2887,2243,2236,7,פה,794,571,223,0.355098,61,7,33,6,0,0,0,0,0,1,169,0,10,0,0,0,431,0,71,571,31,0,2,0,0,0,0,0,794,0,6,0,0,0,0,0,4,0,38,1
K25,stat2011:95000009,statistical_area,stat2011:95000009,2011,95000009,9,loc:9500,9500,קריית ביאליק,12,12,7213,4503,4479,24,פה,1427,1312,115,0.318598,158,17,27,12,1,2,0,0,0,1,358,1,13,1,1,0,613,0,282,1312,79,0,2,0,2,0,1,0,1427,0,11,1,2,0,5,2,30,2,115,1
K25,stat2011:95000010,statistical_area,stat2011:95000010,2011,95000010,10,loc:9500,9500,קריית ביאליק,4,4,2527,1593,1585,8,פה,479,457,22,0.302208,76,8,10,6,0,0,0,0,0,1,150,1,13,0,1,1,217,0,81,457,28,1,0,0,1,0,0,0,479,0,7,0,2,0,2,1,1,0,41,0
K25,stat2011:95000011,statistical_area,stat2011:95000011,2011,95000011,11,loc:9500,9500,קריית ביאליק,8,8,5164,2868,2852,16,מחל,993,666,327,0.348177,90,9,20,11,1,4,0,0,0,0,258,0,17,0,0,0,414,0,159,993,74,0,0,1,2,3,1,2,666,2,8,0,1,0,1,1,10,0,100,4
K25,stat2011:950001,statistical_area,stat2011:950001,2011,950001,1,loc:95,95,בית אלפא,2,2,724,518,513,5,פה,156,89,67,0.304094,65,1,6,0,0,2,0,0,0,0,9,0,0,0,0,0,77,0,4,89,89,0,0,0,0,0,2,0,156,2,2,0,1,0,0,0,4,0,4,0
K25,stat2011:9560001,statistical_area,stat2011:9560001,2011,9560001,1,loc:956,956,הוזייל (שבט),2,2,1156,403,398,5,עם,303,35,268,0.761307,1,0,1,0,32,35,0,1,0,0,1,0,1,0,0,0,1,1,1,9,8,0,0,0,0,0,0,303,1,0,0,0,0,0,0,0,1,0,1,0
K25,stat2011:9570001,statistical_area,stat2011:9570001,2011,9570001,1,loc:957,957,עוקבי (בנו עוקבה),1,1,353,175,174,1,עם,116,36,80,0.666667,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0
K25,stat2011:9580001,statistical_area,stat2011:9580001,2011,9580001,1,loc:958,958,אבו עבדון (שבט),1,1,154,41,41,0,עם,39,1,38,0.95122,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
K25,stat2011:9600001,statistical_area,stat2011:9600001,2011,9600001,1,loc:960,960,אל אסד,1,1,539,133,128,5,עם,100,13,87,0.78125,1,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,1,0,0,0,0,0,1,0,0,0,0,0
K25,stat2011:96000011,statistical_area,stat2011:96000011,2011,96000011,11,loc:9600,9600,קריית ים,6,6,3724,2632,2613,19,מחל,1025,548,477,0.392269,52,10,16,15,0,2,0,0,1,0,235,0,14,0,0,1,359,0,195,1025,18,0,0,0,2,2,0,1,548,0,7,0,0,0,1,2,8,1,98,0
K25,stat2011:96000012,statistical_area,stat2011:96000012,2011,96000012,12,loc:9600,9600,קריית ים,7,7,3805,2212,2189,23,מחל,817,466,351,0.37323,26,3,11,8,1,0,1,0,0,1,216,0,6,0,0,1,128,0,466,817,8,1,0,1,3,0,0,0,379,2,7,0,1,0,1,1,6,2,88,4
K25,stat2011:96000013,statistical_area,stat2011:96000013,2011,96000013,13,loc:9600,9600,קריית ים,6,6,3316,1613,1587,26,מחל,640,385,255,0.403277,18,2,6,10,0,0,0,0,0,1,105,1,5,0,0,1,89,0,385,640,11,2,0,0,3,3,2,2,210,0,2,1,2,1,0,1,8,3,72,1
K25,stat2011:96000014,statistical_area,stat2011:96000014,2011,96000014,14,loc:9600,9600,קריית ים,7,7,3828,2505,2484,21,מחל,946,537,409,0.380837,47,7,21,11,0,0,0,2,0,0,214,1,8,0,2,0,251,0,285,946,23,0,2,0,2,1,1,2,537,0,3,0,3,0,1,2,5,0,106,1
K25,stat2011:96000021,statistical_area,stat2011:96000021,2011,96000021,21,loc:9600,9600,קריית ים,2,2,1293,669,658,11,מחל,306,96,210,0.465046,5,1,3,6,0,0,0,0,1,0,49,0,0,0,0,0,31,0,87,306,3,0,1,1,2,0,0,0,96,0,1,0,0,0,0,0,2,1,61,1
K25,stat2011:96000022,statistical_area,stat2011:96000022,2011,96000022,22,loc:9600,9600,קריית ים,3,3,1903,932,916,16,מחל,486,125,361,0.530568,14,3,0,3,0,0,1,0,0,0,125,1,0,0,0,0,31,0,77,486,2,0,2,0,0,1,0,2,73,0,1,0,2,0,0,1,0,0,89,2
K25,stat2011:96000023,statistical_area,stat2011:96000023,2011,96000023,23,loc:9600,9600,קריית ים,2,2,1052,603,597,6,מחל,338,71,267,0.566164,10,2,3,6,0,0,0,0,0,0,71,1,1,0,0,0,16,0,32,338,1,1,0,0,1,0,0,0,56,0,3,0,0,0,2,2,0,0,51,0
K25,stat2011:96000024,statistical_area,stat2011:96000024,2011,96000024,24,loc:9600,9600,קריית ים,3,3,1733,697,686,11,מחל,334,103,231,0.48688,6,1,2,3,0,2,0,0,0,0,64,0,3,0,0,0,20,0,103,334,1,0,1,0,0,0,0,0,62,0,4,0,0,0,0,0,2,0,78,0
K25,stat2011:96000025,statistical_area,stat2011:96000025,2011,96000025,25,loc:9600,9600,קריית ים,3,3,1785,655,646,9,מחל,249,168,81,0.385449,8,4,1,6,0,2,0,0,0,0,46,0,3,0,0,0,19,1,168,249,7,0,0,0,0,1,0,0,83,1,0,1,2,0,0,0,0,0,42,2
K25,stat2011:96000031,statistical_area,stat2011:96000031,2011,96000031,31,loc:9600,9600,קריית ים,2,2,1302,684,674,10,מחל,270,124,146,0.400593,11,0,5,12,0,1,0,0,0,0,53,0,5,0,0,0,40,1,124,270,5,0,0,0,0,0,0,1,104,0,3,0,2,0,1,1,2,0,33,0
K25,stat2011:96000032,statistical_area,stat2011:96000032,2011,96000032,32,loc:9600,9600,קריית ים,10,10,6339,3161,3127,34,מחל,1136,591,545,0.363287,47,11,10,19,0,1,1,0,0,0,272,0,25,0,0,1,200,0,591,1136,22,0,1,0,5,3,0,1,505,0,11,0,0,0,0,3,5,6,250,1
K25,stat2011:96000033,statistical_area,stat2011:96000033,2011,96000033,33,loc:9600,9600,קריית ים,1,1,634,359,355,4,מחל,127,72,55,0.357746,9,0,2,2,0,2,0,0,0,0,31,0,0,0,0,0,31,0,58,127,1,0,1,0,0,0,0,0,72,0,0,0,0,0,0,1,0,0,17,1
K25,stat2011:96000034,statistical_area,stat2011:96000034,2011,96000034,34,loc:9600,9600,קריית ים,9,9,6120,3769,3744,25,מחל,1547,693,854,0.413194,92,13,17,13,0,1,0,0,1,0,351,2,10,0,1,1,350,2,387,1547,26,1,3,0,2,0,0,2,693,1,9,0,1,0,1,1,12,1,198,5
K25,stat2011:960001,statistical_area,stat2011:960001,2011,960001,1,loc:96,96,יגור,3,3,1401,893,890,3,פה,357,246,111,0.401124,246,0,2,0,0,3,0,0,0,0,14,2,0,1,0,0,126,0,23,37,65,0,0,0,0,0,0,0,357,0,0,0,1,0,0,0,6,0,2,5
K25,stat2011:9610001,statistical_area,stat2011:9610001,2011,9610001,1,loc:961,961,אבו רוקייק (שבט),8,8,5336,2105,2093,12,עם,1608,392,1216,0.768275,0,0,0,0,35,392,0,0,0,0,17,1,1,0,0,0,2,0,2,9,4,0,1,0,0,0,1,1608,5,0,3,0,1,2,0,2,3,1,3,0
K25,stat2011:9620001,statistical_area,stat2011:9620001,2011,9620001,1,loc:962,962,טובא-זנגרייה,8,8,4793,2106,2083,23,עם,1440,254,1186,0.691311,17,2,0,1,153,254,29,0,0,1,2,0,0,0,0,0,61,0,1,58,32,0,0,0,1,0,0,1440,11,0,3,0,0,0,2,0,2,2,10,1
K25,stat2011:9630001,statistical_area,stat2011:9630001,2011,9630001,1,loc:963,963,אעצם (שבט),8,8,5320,2116,2089,27,עם,1695,313,1382,0.811393,3,0,0,2,15,313,0,0,0,1,0,0,1,0,2,1,1,1,1,20,5,1,1,1,1,1,1,1695,1,0,1,1,1,2,2,0,5,2,3,4
K25,stat2011:9640001,statistical_area,stat2011:9640001,2011,9640001,1,loc:964,964,קודייראת א-צאנע(שבט),3,3,1512,345,340,5,עם,273,35,238,0.802941,2,0,0,0,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,273,2,0,0,0,0,0,0,0,0,1,2,0
K25,stat2011:9650001,statistical_area,stat2011:9650001,2011,9650001,1,loc:965,965,אטרש,3,3,1803,604,598,6,עם,521,54,467,0.871237,2,0,0,0,2,54,0,0,0,0,0,1,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,521,2,0,0,0,0,0,2,0,1,0,1,3
K25,stat2011:9660001,statistical_area,stat2011:9660001,2011,9660001,1,loc:966,966,אבו רובייעה (שבט),8,8,4484,1496,1473,23,עם,1257,92,1165,0.85336,10,0,0,5,24,92,0,0,0,0,1,0,1,0,2,1,12,1,2,27,5,0,0,0,2,0,1,1257,9,1,2,2,1,4,1,2,0,2,6,0
K25,stat2011:9670001,statistical_area,stat2011:9670001,2011,9670001,1,loc:967,967,אבו ג'ווייעד (שבט),4,4,2279,549,540,9,עם,468,38,430,0.866667,1,0,0,0,4,38,0,0,1,0,0,0,0,0,0,0,5,0,0,12,0,0,0,1,0,1,0,468,1,0,1,0,0,0,0,0,0,0,4,3
