source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס,unresolved_reason
K22:7267,K22,7267,7500,סח'נין,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,626,489,488,1,4,1,460,0,1,0,0,0,0,0,1,0,0,0,5,0,1,2,2,0,0,0,7,0,0,0,0,0,0,0,1,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7268,K22,7268,7500,סח'נין,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,702,549,541,8,4,0,518,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,11,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7269,K22,7269,7500,סח'נין,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,682,532,522,10,5,0,490,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,6,0,0,0,8,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7270,K22,7270,7500,סח'נין,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,697,566,560,6,11,0,518,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,5,0,0,0,13,0,0,0,0,1,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7271,K22,7271,7500,סח'נין,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,666,446,435,11,11,1,329,0,0,0,0,0,0,0,1,0,0,0,5,1,0,2,16,0,1,0,49,0,0,0,0,0,0,1,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7272,K22,7272,7500,סח'נין,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,675,427,409,18,16,0,303,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,18,0,0,0,46,0,0,1,0,1,0,0,1,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7273,K22,7273,7500,סח'נין,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,708,498,489,9,14,3,459,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7274,K22,7274,7500,סח'נין,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,732,534,528,6,48,0,456,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,7,0,0,0,9,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7275,K22,7275,7500,סח'נין,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,758,588,582,6,22,0,533,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,0,0,0,13,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7276,K22,7276,7500,סח'נין,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,689,526,523,3,3,0,499,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7277,K22,7277,7500,סח'נין,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,691,524,520,4,9,1,479,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,4,0,0,0,10,0,0,1,0,0,0,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7278,K22,7278,7500,סח'נין,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,688,442,438,4,17,0,343,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,15,0,0,0,46,0,0,0,0,0,0,0,0,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7279,K22,7279,7500,סח'נין,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,759,541,538,3,36,2,459,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,16,0,0,0,18,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7280,K22,7280,7500,סח'נין,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,739,508,498,10,24,1,437,0,0,0,0,2,0,0,0,0,0,0,8,0,2,2,5,0,0,0,12,0,0,0,0,0,1,1,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7281,K22,7281,7500,סח'נין,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,717,525,520,5,17,0,470,0,0,0,0,0,0,0,3,0,0,0,6,0,0,1,6,0,0,0,9,1,0,0,0,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7282,K22,7282,7500,סח'נין,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,753,557,548,9,7,2,507,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,8,0,0,0,6,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7283,K22,7283,7500,סח'נין,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,748,562,556,6,10,0,526,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,10,0,0,0,0,1,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7284,K22,7284,7500,סח'נין,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,784,495,486,9,18,0,395,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,41,0,0,0,0,0,1,0,0,12,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7285,K22,7285,7500,סח'נין,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,725,492,465,27,15,1,371,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1,19,0,1,0,30,0,0,1,0,0,0,0,1,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7286,K22,7286,7500,סח'נין,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,774,554,552,2,16,0,510,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,9,1,0,0,7,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7287,K22,7287,7500,סח'נין,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,687,493,488,5,22,0,444,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,7,0,0,0,5,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7288,K22,7288,7500,סח'נין,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,745,533,531,2,17,0,485,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,20,1,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7289,K22,7289,7500,סח'נין,24,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,702,508,505,3,27,0,456,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7,0,0,0,5,1,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7290,K22,7290,7500,סח'נין,25,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,687,489,486,3,10,2,431,0,0,0,0,1,0,0,0,0,0,0,11,0,0,11,3,0,0,0,8,0,0,0,0,1,0,1,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7291,K22,7291,7500,סח'נין,26,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,720,539,538,1,9,6,508,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,1,1,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7292,K22,7292,7500,סח'נין,27,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,730,535,530,5,11,0,502,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,7,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7293,K22,7293,7500,סח'נין,28,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,630,467,465,2,11,1,430,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,4,0,1,0,6,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7294,K22,7294,7500,סח'נין,29,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,660,430,425,5,3,0,380,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,21,0,0,0,10,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7295,K22,7295,7500,סח'נין,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_code_match,693,480,478,2,22,0,417,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,8,0,0,0,17,0,1,0,0,1,1,1,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7390,K22,7390,532,עין מאהל,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,706,396,395,1,12,0,368,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,2,0,0,0,2,1,0,0,0,1,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7391,K22,7391,532,עין מאהל,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,740,391,390,1,3,1,360,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,5,0,1,0,7,1,0,1,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7392,K22,7392,532,עין מאהל,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,758,448,445,3,6,0,416,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,5,0,0,0,4,1,0,0,0,0,0,0,0,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7393,K22,7393,532,עין מאהל,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,771,423,420,3,10,1,394,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,7,0,0,0,2,1,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7394,K22,7394,532,עין מאהל,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,802,534,528,6,0,0,513,0,0,0,0,1,0,0,0,0,0,0,7,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7395,K22,7395,532,עין מאהל,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,739,482,479,3,4,0,442,0,0,0,0,0,0,1,0,0,0,0,6,0,0,5,2,0,0,0,5,0,0,0,1,0,0,0,0,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7396,K22,7396,532,עין מאהל,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,727,487,486,1,1,0,468,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7397,K22,7397,532,עין מאהל,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,664,392,390,2,0,0,383,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7398,K22,7398,532,עין מאהל,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,771,459,454,5,3,0,424,0,0,0,0,1,2,0,0,1,0,0,9,0,0,1,2,0,1,0,2,0,0,0,0,1,2,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7399,K22,7399,532,עין מאהל,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,723,406,405,1,1,0,389,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,0,0,0,1,0,0,1,0,1,0,1,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7400,K22,7400,532,עין מאהל,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,780,474,471,3,1,0,451,0,0,0,0,0,0,0,1,0,0,0,10,1,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7401,K22,7401,532,עין מאהל,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,532,עין מאהל,,historical_stat_area_pending,automatic_code_match,722,435,431,4,3,0,409,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,3,0,0,0,2,2,0,0,0,2,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7504,K22,7504,534,עספיא,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,732,413,411,2,18,0,12,0,0,0,2,0,0,0,0,0,0,0,1,0,76,15,16,0,0,0,266,0,0,0,0,0,1,1,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7505,K22,7505,534,עספיא,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,726,435,431,4,20,0,52,0,0,0,0,1,0,1,0,1,0,0,0,1,47,4,11,0,0,0,270,0,0,0,0,1,0,0,0,22,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7506,K22,7506,534,עספיא,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,686,404,402,2,10,1,149,0,1,0,2,0,0,1,0,0,1,0,1,2,16,8,15,0,1,0,188,0,1,0,0,0,0,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7507,K22,7507,534,עספיא,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,650,376,373,3,12,0,112,0,0,0,0,1,0,0,0,0,2,0,0,0,34,6,25,0,1,0,172,0,0,0,0,1,1,0,0,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7508,K22,7508,534,עספיא,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,685,361,358,3,24,1,19,0,0,0,1,0,0,0,0,0,0,0,0,1,47,9,14,1,0,0,238,0,0,0,0,0,0,1,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7509,K22,7509,534,עספיא,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,644,359,353,6,13,0,60,0,0,0,0,0,0,0,0,0,0,0,1,1,46,5,15,0,0,0,205,0,1,0,0,0,0,1,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7510,K22,7510,534,עספיא,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,715,399,396,3,20,0,79,0,1,0,0,0,0,0,0,0,0,0,1,0,45,9,8,2,1,0,227,0,0,0,0,0,0,2,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7511,K22,7511,534,עספיא,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,704,416,414,2,13,0,105,0,1,0,0,0,1,0,0,0,1,0,0,1,54,19,23,0,0,0,194,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7512,K22,7512,534,עספיא,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,714,416,412,4,10,1,43,0,0,0,1,1,0,1,0,0,0,0,0,0,86,6,8,0,0,0,249,0,0,0,0,0,0,0,1,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7513,K22,7513,534,עספיא,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,695,380,376,4,14,0,141,0,0,0,1,0,0,0,1,0,0,0,1,2,31,7,15,0,0,0,161,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7514,K22,7514,534,עספיא,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,702,358,356,2,19,1,62,0,1,0,2,1,0,0,0,0,0,0,1,2,39,12,10,0,0,0,202,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7515,K22,7515,534,עספיא,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,735,456,455,1,16,2,91,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,21,0,0,0,268,1,1,1,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7516,K22,7516,534,עספיא,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,695,414,412,2,13,0,143,0,0,0,7,0,0,0,0,0,0,0,0,2,29,9,11,0,0,0,195,0,0,1,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7586,K22,7586,531,עראבה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,761,543,543,0,0,0,523,0,1,0,0,0,0,0,0,0,0,0,9,0,1,1,3,0,1,0,2,0,0,0,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:7587,K22,7587,531,עראבה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,705,459,456,3,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
