source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אר,ב,ג,ד,ה,ו,זך,חי,ט,ים,ינ,יק,כן,ל,מחל,מרצ,נ,נפ,נץ,נר,עם,פ,פח,פי,פק,ץ,צי,ק,קנ,קפ,קץ,רק,שס,unresolved_reason
K18:8385,K18,8385,516,שגור,104,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,reviewed_component_locality_override,649,414,413,1,6,0,0,0,22,0,101,0,0,0,0,0,0,50,0,2,2,0,0,0,0,226,0,0,0,0,2,0,0,1,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8386,K18,8386,516,שגור,105,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,reviewed_component_locality_override,699,470,466,4,23,0,0,0,59,0,178,0,0,0,0,0,0,8,0,0,3,0,0,0,0,191,0,0,0,0,3,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8387,K18,8387,516,שגור,106,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,reviewed_component_locality_override,647,507,502,5,3,0,0,0,16,1,189,0,0,0,1,0,0,1,0,1,30,0,0,0,0,256,0,0,0,0,2,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8388,K18,8388,516,שגור,107,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,653,482,476,6,2,0,0,0,38,0,181,0,0,0,1,0,0,3,0,1,3,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8389,K18,8389,516,שגור,108,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,632,578,578,0,11,0,0,0,18,0,171,0,0,0,0,0,0,29,0,0,5,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8390,K18,8390,516,שגור,109,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,reviewed_component_locality_override,663,541,541,0,16,0,0,0,46,0,142,0,0,0,0,0,0,3,0,0,20,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8391,K18,8391,516,שגור,201,no_direct_historical_assignment,statistical_area,,,,,,,483,בענה,,single_stat_locality,reviewed_ballot_stat_override,707,459,449,10,3,0,1,0,77,0,75,0,0,0,0,0,0,1,1,2,2,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8392,K18,8392,516,שגור,202,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,621,433,433,0,0,0,0,0,45,0,57,0,0,0,0,0,0,2,0,1,0,0,0,0,0,326,0,0,0,0,1,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8393,K18,8393,516,שגור,203,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,595,434,433,1,1,0,1,0,76,0,110,0,0,0,0,0,0,4,0,0,0,0,0,0,0,239,0,0,0,1,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8394,K18,8394,516,שגור,204,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,675,424,424,0,1,0,5,0,60,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8395,K18,8395,516,שגור,205,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,713,657,651,6,2,0,21,0,84,0,424,0,0,0,1,0,0,5,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8396,K18,8396,516,שגור,206,no_direct_historical_assignment,statistical_area_pending,,,,,,,,בענה | דייר אל-אסד | מג'ד אל-כרום,,historical_stat_area_pending,reviewed_historical_target_set,728,569,566,3,0,0,0,0,38,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,1,0,0,1,0,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8524,K18,8524,8800,שפרעם,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,738,345,339,6,9,0,0,0,93,0,91,0,0,1,0,0,0,28,86,7,1,0,0,0,0,21,0,0,0,0,1,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8525,K18,8525,8800,שפרעם,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,753,386,372,14,9,0,0,0,107,0,86,0,5,0,0,0,0,30,83,15,1,0,0,0,0,33,0,0,0,0,2,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8526,K18,8526,8800,שפרעם,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,745,383,377,6,9,0,1,0,95,0,93,0,0,0,0,0,0,37,95,9,2,0,0,0,0,32,0,0,0,0,1,0,1,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8527,K18,8527,8800,שפרעם,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,671,401,394,7,9,0,1,0,136,0,192,1,0,0,0,0,0,6,13,6,5,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8528,K18,8528,8800,שפרעם,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,698,348,344,4,7,0,0,0,120,0,147,0,1,1,1,0,1,11,13,3,9,0,0,0,0,25,0,0,0,0,0,0,2,0,0,2,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8529,K18,8529,8800,שפרעם,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,755,305,302,3,5,0,0,0,119,0,105,0,1,1,0,0,0,22,20,2,1,0,0,0,0,23,0,0,0,0,0,0,2,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8530,K18,8530,8800,שפרעם,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,691,343,337,6,3,0,0,1,55,1,147,0,0,0,0,0,0,16,59,7,1,1,0,0,1,39,0,0,0,0,2,1,2,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8531,K18,8531,8800,שפרעם,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,627,299,290,9,3,0,0,0,70,0,97,0,0,0,1,0,0,10,46,10,2,0,1,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8532,K18,8532,8800,שפרעם,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,704,363,361,2,9,0,3,1,68,0,155,1,1,2,0,0,0,11,61,3,5,0,0,0,0,38,0,0,0,0,1,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8533,K18,8533,8800,שפרעם,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,670,371,361,10,9,0,2,2,63,0,147,1,0,0,0,0,0,17,68,4,6,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8534,K18,8534,8800,שפרעם,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,702,367,357,10,13,0,0,0,70,0,141,0,1,0,0,0,0,13,64,4,2,0,0,0,0,43,0,0,0,0,0,0,1,2,0,1,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8535,K18,8535,8800,שפרעם,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,639,336,332,4,3,0,1,0,86,0,139,0,1,0,0,0,0,8,45,2,4,0,0,0,0,41,0,0,0,0,2,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8536,K18,8536,8800,שפרעם,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,625,286,284,2,8,0,3,0,67,0,107,0,0,1,0,0,0,12,37,2,3,0,0,0,1,40,0,0,0,0,0,0,2,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8537,K18,8537,8800,שפרעם,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,664,324,318,6,9,1,1,0,83,0,123,0,0,1,0,0,0,9,40,3,2,0,0,0,0,44,0,0,0,0,1,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8538,K18,8538,8800,שפרעם,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,649,325,316,9,8,0,2,0,61,0,141,0,0,1,0,0,0,5,42,6,3,0,0,0,0,45,0,0,0,0,0,1,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8539,K18,8539,8800,שפרעם,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,707,369,358,11,11,0,2,0,68,0,138,0,1,0,0,0,0,19,70,9,5,0,0,0,0,29,1,0,1,0,0,0,1,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8540,K18,8540,8800,שפרעם,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,738,290,278,12,0,0,0,1,42,0,147,2,2,0,0,0,0,7,11,12,4,0,0,0,1,48,0,0,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8541,K18,8541,8800,שפרעם,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,626,243,235,8,4,0,0,0,101,0,77,0,0,0,0,0,0,7,15,4,2,1,0,1,0,18,0,0,0,0,0,1,0,1,0,0,2,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8542,K18,8542,8800,שפרעם,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,677,286,280,6,8,0,0,0,85,0,107,0,0,1,0,0,0,12,24,5,7,0,0,0,0,26,0,0,0,0,0,2,1,1,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8543,K18,8543,8800,שפרעם,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,682,395,390,5,6,0,0,0,130,0,175,0,4,0,0,0,0,18,23,2,2,0,0,0,0,24,1,0,0,0,1,2,2,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8544,K18,8544,8800,שפרעם,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,669,269,263,6,2,0,0,0,82,0,109,0,1,0,0,0,0,5,21,1,6,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8545,K18,8545,8800,שפרעם,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,630,242,234,8,7,0,0,0,47,0,96,0,0,1,0,0,0,4,12,2,6,0,0,0,0,54,0,0,0,0,0,1,0,0,0,0,1,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8546,K18,8546,8800,שפרעם,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,717,303,300,3,8,0,0,0,59,0,108,0,0,0,0,1,0,11,31,6,10,1,0,0,0,61,0,0,0,0,2,1,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8547,K18,8547,8800,שפרעם,24,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,748,301,293,8,5,0,0,0,68,0,119,0,0,0,0,0,0,7,24,6,8,0,0,1,0,51,0,0,0,0,0,0,0,2,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8548,K18,8548,8800,שפרעם,25,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,624,254,251,3,4,0,0,0,58,0,101,0,0,0,0,0,0,4,20,5,5,0,0,0,0,48,1,0,1,0,2,0,0,1,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8549,K18,8549,8800,שפרעם,26,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,623,348,347,1,8,0,0,0,107,0,110,0,1,0,0,0,0,27,50,10,6,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8550,K18,8550,8800,שפרעם,27,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,676,369,366,3,12,0,0,0,115,0,133,1,2,0,0,0,0,24,41,9,0,0,0,0,0,26,1,0,0,0,0,0,1,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8551,K18,8551,8800,שפרעם,28,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,675,331,321,10,5,0,1,0,86,0,108,0,0,0,0,0,0,26,49,14,3,0,0,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8552,K18,8552,8800,שפרעם,29,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,680,366,358,8,6,0,0,0,80,0,188,0,1,1,0,0,0,16,31,4,1,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8553,K18,8553,8800,שפרעם,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,679,353,340,13,13,0,1,0,51,0,94,0,0,0,0,0,0,31,112,9,2,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8554,K18,8554,8800,שפרעם,31,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,650,345,343,2,13,0,0,0,86,0,84,0,0,0,0,0,0,25,99,10,2,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:8555,K18,8555,8800,שפרעם,32,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_code_match,467,263,255,8,7,0,0,0,58,0,80,0,0,0,0,0,0,15,78,4,1,0,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9218,K18,9218,5000,תל אביב - יפו,990,no_direct_historical_assignment,statistical_area_pending,,,,,,,5000,תל אביב -יפו,,historical_stat_area_pending,reviewed_locality_crosswalk,737,67,66,1,2,0,7,0,0,1,0,0,0,35,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9234,K18,9234,1054,תל שבע,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,679,199,185,14,3,0,0,0,6,0,5,0,0,0,0,0,1,10,1,1,0,1,0,0,0,151,1,0,1,0,1,1,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9235,K18,9235,1054,תל שבע,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,717,310,303,7,1,0,0,0,12,0,0,0,1,1,0,0,0,4,3,3,1,3,2,1,0,264,0,0,0,0,0,1,0,1,1,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9236,K18,9236,1054,תל שבע,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,615,241,233,8,4,0,1,0,8,0,4,0,0,1,0,0,0,20,0,18,0,0,0,0,0,168,0,0,0,1,0,1,0,1,0,0,0,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9237,K18,9237,1054,תל שבע,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,542,251,243,8,1,0,0,0,68,1,10,0,0,0,1,1,0,5,2,25,1,3,1,0,0,118,0,0,0,1,2,1,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9238,K18,9238,1054,תל שבע,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,686,263,256,7,4,0,0,0,1,0,10,0,0,1,0,0,0,5,5,27,2,0,0,0,0,195,0,0,0,0,0,1,0,1,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9239,K18,9239,1054,תל שבע,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,702,325,314,11,2,0,0,0,15,0,8,1,0,0,0,0,0,5,3,4,0,0,0,0,0,269,1,0,0,0,0,1,0,0,0,1,1,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9240,K18,9240,1054,תל שבע,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,633,273,254,19,0,0,0,1,2,0,21,0,0,0,1,0,0,18,2,6,2,0,0,0,0,175,1,0,0,2,1,2,2,2,0,0,0,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:9241,K18,9241,1054,תל שבע,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,1054,תל שבע,,historical_stat_area_pending,automatic_code_match,546,118,113,5,3,0,1,0,0,0,9,0,0,0,0,0,1,8,2,1,1,0,0,0,0,83,0,0,0,0,0,1,1,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
