source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס,unresolved_reason
K21:7397,K21,7397,534,עספיא,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,689,351,341,10,12,0,10,45,1,0,0,0,0,0,0,0,0,0,41,0,19,17,49,0,3,0,0,1,1,0,0,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7398,K21,7398,534,עספיא,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,706,365,360,5,9,1,4,14,1,0,0,0,1,0,0,2,1,0,45,1,36,14,37,0,2,0,1,1,0,0,0,180,0,1,0,2,0,4,0,0,0,0,0,0,1,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7399,K21,7399,534,עספיא,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,690,333,328,5,11,1,33,32,3,0,0,0,0,0,0,0,1,0,35,0,13,4,42,0,0,0,1,0,2,0,0,140,1,0,0,1,0,1,1,0,0,1,0,0,0,2,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7400,K21,7400,534,עספיא,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,700,317,314,3,3,1,26,19,1,0,0,0,1,0,0,1,0,0,52,0,20,14,30,0,2,0,0,0,0,0,0,137,0,1,0,1,0,3,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7401,K21,7401,534,עספיא,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,720,409,407,2,8,0,26,21,1,0,0,0,0,0,0,1,0,0,49,0,10,5,42,3,0,0,0,0,0,0,0,236,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7402,K21,7402,534,עספיא,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,534,עספיא,,historical_stat_area_pending,automatic_code_match,680,335,333,2,5,0,37,38,0,0,0,0,0,0,0,3,0,0,38,0,12,8,37,0,0,0,0,3,0,0,0,146,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7472,K21,7472,531,עראבה,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,748,371,371,0,1,0,89,270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7473,K21,7473,531,עראבה,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,728,392,390,2,1,1,131,243,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7474,K21,7474,531,עראבה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,749,440,440,0,0,0,120,306,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7475,K21,7475,531,עראבה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,703,421,421,0,1,0,111,299,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7476,K21,7476,531,עראבה,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,711,420,417,3,0,2,42,346,0,0,0,0,0,0,0,0,0,0,6,0,0,1,12,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7477,K21,7477,531,עראבה,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,735,452,452,0,1,0,107,332,0,0,0,0,0,0,0,0,1,0,4,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7478,K21,7478,531,עראבה,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,708,433,430,3,0,2,103,317,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7479,K21,7479,531,עראבה,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,724,499,496,3,0,0,115,372,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7480,K21,7480,531,עראבה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,786,411,409,2,0,0,140,263,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7481,K21,7481,531,עראבה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,764,374,372,2,1,1,146,212,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7482,K21,7482,531,עראבה,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,726,351,349,2,1,2,133,200,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7483,K21,7483,531,עראבה,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,774,456,452,4,0,0,91,348,1,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7484,K21,7484,531,עראבה,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,699,442,441,1,0,0,125,304,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7485,K21,7485,531,עראבה,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,785,602,598,4,1,0,172,410,0,0,0,0,0,1,0,0,0,0,4,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7486,K21,7486,531,עראבה,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,734,416,415,1,0,0,121,283,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7487,K21,7487,531,עראבה,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,723,508,508,0,1,0,66,421,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7488,K21,7488,531,עראבה,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,716,397,395,2,1,8,125,252,0,0,0,0,0,1,1,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7489,K21,7489,531,עראבה,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,781,521,520,1,1,0,117,384,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7490,K21,7490,531,עראבה,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,780,518,515,3,0,0,230,270,1,0,1,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7491,K21,7491,531,עראבה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,738,399,391,8,1,0,125,257,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7492,K21,7492,531,עראבה,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,692,409,406,3,1,0,98,296,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7493,K21,7493,531,עראבה,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,531,עראבה,,historical_stat_area_pending,automatic_code_match,748,429,428,1,0,0,93,324,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7533,K21,7533,637,ערערה,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,725,370,367,3,0,0,98,176,1,0,0,0,0,0,0,0,0,1,3,0,0,1,51,0,0,0,0,1,0,0,0,2,0,9,0,0,0,0,0,0,1,0,1,0,0,1,21,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7534,K21,7534,637,ערערה,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,737,289,287,2,2,0,88,149,0,0,0,0,0,2,0,0,0,0,1,0,0,1,28,0,1,0,0,0,0,0,0,6,0,3,0,0,1,1,1,0,0,1,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7535,K21,7535,637,ערערה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,759,316,311,5,0,0,76,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7536,K21,7536,637,ערערה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,725,246,242,4,0,0,61,140,0,0,0,0,0,0,0,0,1,0,0,0,1,1,18,0,0,0,0,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,2,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7537,K21,7537,637,ערערה,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,740,411,408,3,2,0,54,254,0,0,0,0,0,0,0,0,0,0,4,0,0,0,88,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7538,K21,7538,637,ערערה,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,748,246,242,4,1,0,88,125,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,1,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7539,K21,7539,637,ערערה,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,683,283,280,3,1,0,91,130,0,0,0,0,0,0,0,0,0,0,6,0,0,1,39,0,4,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7540,K21,7540,637,ערערה,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,744,326,322,4,1,0,94,137,0,0,0,0,0,0,0,0,0,0,8,0,0,4,71,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7541,K21,7541,637,ערערה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,765,327,322,5,1,0,63,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7542,K21,7542,637,ערערה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,662,204,200,4,2,0,27,128,0,0,0,0,0,0,0,0,0,0,1,0,0,3,26,0,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7543,K21,7543,637,ערערה,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,690,270,268,2,1,0,60,146,0,0,0,0,0,0,0,0,0,0,2,0,0,3,39,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7544,K21,7544,637,ערערה,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,668,248,246,2,0,0,67,132,0,0,0,0,0,0,0,0,0,0,4,1,0,1,22,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,3,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7545,K21,7545,637,ערערה,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,732,318,318,0,4,0,88,154,0,0,0,0,0,2,1,0,0,0,1,0,0,0,40,1,1,0,0,0,0,0,0,10,0,4,1,0,2,0,0,0,0,0,0,0,0,2,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7546,K21,7546,637,ערערה,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,709,176,173,3,0,0,59,85,0,0,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7547,K21,7547,637,ערערה,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,753,288,287,1,1,0,84,136,0,0,0,0,0,2,1,0,0,0,7,0,0,2,34,0,0,0,0,0,0,0,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,1,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7548,K21,7548,637,ערערה,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,684,212,209,3,1,0,56,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7549,K21,7549,637,ערערה,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,717,271,264,7,1,0,63,164,1,0,0,0,0,0,0,0,0,0,2,0,0,3,20,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:7550,K21,7550,637,ערערה,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,637,ערערה,,historical_stat_area_pending,automatic_code_match,723,277,276,1,0,0,70,150,0,0,0,0,0,0,0,0,0,0,6,0,1,0,36,0,1,0,1,0,0,0,0,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8115,K21,8115,638,קלנסווה,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,746,316,313,3,1,0,108,168,0,0,0,0,0,0,0,0,0,0,9,0,0,2,17,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8116,K21,8116,638,קלנסווה,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,727,336,334,2,1,0,129,165,0,0,0,0,1,1,0,0,0,0,5,0,0,1,22,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8117,K21,8117,638,קלנסווה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,689,350,346,4,2,0,57,249,0,0,0,0,0,0,0,0,0,0,2,0,0,5,24,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8118,K21,8118,638,קלנסווה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,715,496,495,1,1,0,178,220,0,0,0,0,0,0,1,0,1,0,0,0,0,2,85,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8119,K21,8119,638,קלנסווה,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,695,308,301,7,1,0,56,206,0,1,0,0,0,0,0,0,0,0,1,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8120,K21,8120,638,קלנסווה,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,729,348,347,1,0,0,70,245,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8121,K21,8121,638,קלנסווה,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,666,300,294,6,0,0,53,208,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8122,K21,8122,638,קלנסווה,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,640,283,276,7,1,0,84,164,0,0,0,0,0,1,1,0,0,0,4,0,0,2,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8123,K21,8123,638,קלנסווה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,693,294,291,3,0,0,73,186,0,0,0,0,0,0,0,0,0,0,2,0,0,1,24,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:8124,K21,8124,638,קלנסווה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,661,312,309,3,1,1,81,196,0,0,0,0,0,0,0,0,0,0,0,2,1,2,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
