source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס,unresolved_reason
K17:2451,K17,2451,,אחוזת ברק,10,no_direct_historical_assignment,statistical_area,,,,,,,1330,אחוזת ברק,,single_stat_locality,automatic_name_match,718,510,504,6,118,0,0,0,0,0,0,38,1,21,0,4,206,0,32,33,18,0,0,1,0,0,1,0,0,0,1,8,0,8,14,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2452,K17,2452,,כמאנה,10,no_direct_historical_assignment,statistical_area,,,,,,,1331,כמאנה,,single_stat_locality,automatic_name_match,588,393,385,8,10,12,25,0,107,1,0,0,0,55,0,0,22,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,115,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2453,K17,2453,,חוסנייה,10,no_direct_historical_assignment,statistical_area,,,,,,,1332,חוסנייה,,single_stat_locality,automatic_name_match,283,118,112,6,30,0,0,0,9,1,0,0,0,0,0,0,5,1,0,7,1,0,44,0,0,1,0,0,0,3,0,0,0,0,10,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2454,K17,2454,,נוף איילון,10,no_direct_historical_assignment,statistical_area,,,,,,,1333,נוף איילון,,single_stat_locality,automatic_name_match,493,441,441,0,1,13,0,0,0,1,0,0,0,355,0,16,2,0,2,16,0,0,0,3,0,0,0,0,0,0,0,1,0,0,31,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2455,K17,2455,,נוף איילון,20,no_direct_historical_assignment,statistical_area,,,,,,,1333,נוף איילון,,single_stat_locality,automatic_name_match,534,481,478,3,1,24,0,0,0,0,0,1,0,379,0,13,1,0,2,15,0,0,0,1,0,0,0,0,0,0,0,2,0,0,39,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2456,K17,2456,,ראס אל-עין,10,no_direct_historical_assignment,statistical_area,,,,,,,1334,ראס אל-עין,,single_stat_locality,automatic_name_match,135,82,80,2,4,0,37,0,17,1,0,0,1,0,0,0,13,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2457,K17,2457,,שמשית,10,no_direct_historical_assignment,statistical_area,,,,,,,1337,שמשית,,single_stat_locality,automatic_name_match,569,476,475,1,159,1,0,0,0,0,0,25,2,9,0,1,154,0,12,19,66,0,0,6,0,0,0,0,0,0,0,2,0,16,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2458,K17,2458,,שמשית,20,no_direct_historical_assignment,statistical_area,,,,,,,1337,שמשית,,single_stat_locality,automatic_name_match,503,423,423,0,118,0,0,0,0,0,0,21,0,7,1,0,165,0,4,17,58,0,0,14,0,0,1,0,0,0,0,2,0,14,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2459,K17,2459,,קצר א-סר,10,no_direct_historical_assignment,statistical_area,,,,,,,1347,קצר א-סר,,single_stat_locality,automatic_name_match,265,147,144,3,19,0,3,0,11,0,0,0,0,0,0,0,6,0,0,0,0,1,98,1,0,1,0,1,0,2,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2460,K17,2460,,דריג'את,10,no_direct_historical_assignment,statistical_area,,,,,,,1349,דריג'את,,single_stat_locality,automatic_name_match,231,201,192,9,128,0,1,0,14,0,1,0,0,0,1,0,1,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2461,K17,2461,,אום בטין,10,no_direct_historical_assignment,statistical_area,,,,,,,1358,אום בטין,,single_stat_locality,automatic_name_match,173,117,114,3,40,1,2,0,10,0,0,0,2,0,0,0,0,0,2,1,8,0,42,0,0,1,0,0,0,0,0,1,2,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2462,K17,2462,,מחנה תל נוף,10,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,194,113,113,0,27,0,0,0,0,0,0,6,0,6,0,1,48,0,6,5,7,0,0,3,0,0,0,0,0,0,0,0,0,4,0,Non-geographic row is counted but not mapped
K17:2463,K17,2463,,מחנה יפה,10,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,192,117,117,0,32,1,0,0,0,0,0,2,0,4,0,0,47,0,10,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,4,Non-geographic row is counted but not mapped
K17:2464,K17,2464,,מחנה טלי,10,special_non_geographic,special_non_geographic,special:envelope_votes,,,,,,,special:envelope_votes,special:envelope_votes,special_non_geographic,reviewed_crosswalk,132,75,75,0,16,0,0,0,0,0,0,3,1,5,0,0,34,0,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,Non-geographic row is counted but not mapped
K17:2477,K17,2477,,אשל הנשיא,10,no_direct_historical_assignment,statistical_area,,,,,,,2021,אשל הנשיא,,single_stat_locality,automatic_name_match,99,68,66,2,28,0,0,0,0,0,0,3,0,1,0,0,19,0,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:2798,K17,2798,,אילת,9900,no_direct_historical_assignment,statistical_area_pending,,,,,,,2600,אילת,,historical_stat_area_pending,automatic_name_match,154,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3104,K17,3104,,טירה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,729,440,434,6,12,0,87,0,114,0,0,2,0,0,0,0,25,0,0,1,6,0,182,0,1,0,0,0,0,2,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3105,K17,3105,,טירה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,734,381,376,5,37,0,76,0,69,0,0,0,0,0,0,0,21,0,0,0,10,0,158,0,0,0,0,0,1,0,0,3,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3106,K17,3106,,טירה,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,737,430,421,9,22,0,72,0,85,0,0,0,0,0,0,0,20,1,2,0,7,0,207,0,0,0,0,0,0,1,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3107,K17,3107,,טירה,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,666,371,361,10,16,0,75,0,68,0,0,0,0,0,0,0,16,0,0,0,6,0,177,0,1,0,0,0,1,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3108,K17,3108,,טירה,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,570,324,319,5,10,0,76,0,43,0,0,0,0,0,0,0,12,0,0,0,3,0,171,0,0,0,1,0,0,0,1,1,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3109,K17,3109,,טירה,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,617,372,365,7,14,0,91,0,54,0,0,0,0,0,0,0,2,0,0,1,10,0,192,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3110,K17,3110,,טירה,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,720,420,408,12,14,0,101,0,81,0,0,1,0,0,0,0,5,0,0,0,3,0,200,0,0,0,0,0,0,0,0,2,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3111,K17,3111,,טירה,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,746,378,372,6,8,0,72,0,99,0,0,0,0,0,1,0,8,0,0,0,5,0,179,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3112,K17,3112,,טירה,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,746,439,434,5,10,0,89,0,75,0,0,0,0,0,0,0,15,1,0,3,9,0,230,0,0,0,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3113,K17,3113,,טירה,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,712,412,411,1,12,0,74,0,111,0,0,0,0,1,0,0,16,0,1,1,6,0,186,0,0,0,0,0,0,0,0,1,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3114,K17,3114,,טירה,110,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,631,376,371,5,11,0,56,0,125,0,0,0,0,0,0,0,17,0,0,1,12,0,146,0,0,0,0,0,0,0,0,1,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3115,K17,3115,,טירה,120,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,720,440,436,4,13,0,65,0,69,0,0,0,0,0,1,1,9,0,0,0,8,0,266,0,0,0,0,0,0,0,0,3,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3116,K17,3116,,טירה,130,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,720,444,433,11,31,0,72,0,65,0,0,0,2,0,0,0,28,2,0,0,7,0,224,0,0,0,0,1,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3117,K17,3117,,טירה,140,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,679,395,386,9,25,1,43,0,138,0,0,0,0,0,0,0,15,0,0,1,9,0,152,0,0,0,0,0,0,1,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3118,K17,3118,,טירה,150,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,742,435,429,6,21,0,62,0,97,0,0,1,0,0,0,1,21,0,0,0,5,0,217,0,0,1,0,0,1,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3119,K17,3119,,טירה,160,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,661,367,362,5,15,1,61,0,90,0,0,0,0,0,0,1,8,1,0,1,11,0,170,0,0,0,0,0,0,2,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3120,K17,3120,,טירה,170,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,695,423,418,5,16,0,88,0,100,0,0,0,0,0,0,0,23,0,0,1,11,0,175,0,0,0,0,0,0,0,0,1,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3121,K17,3121,,טירה,180,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_name_match,647,388,381,7,14,0,90,0,50,0,0,1,0,0,0,0,16,0,0,1,6,0,199,0,0,0,0,0,0,0,0,2,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3122,K17,3122,,טייבה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,660,585,577,8,3,0,134,6,209,0,0,0,0,1,0,1,2,0,0,12,3,0,206,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3123,K17,3123,,טייבה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,636,370,366,4,5,0,83,0,81,0,0,1,0,0,0,0,0,0,0,0,5,1,188,0,0,0,0,0,0,0,0,2,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3124,K17,3124,,טייבה,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,632,381,367,14,3,0,40,0,44,0,0,0,0,1,0,0,2,0,0,0,14,0,261,0,0,0,0,0,2,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3125,K17,3125,,טייבה,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,638,422,416,6,7,0,90,0,79,0,0,0,0,0,0,0,6,0,1,1,9,0,221,2,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3126,K17,3126,,טייבה,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,655,364,357,7,4,0,45,1,114,0,0,0,0,0,0,0,1,0,0,0,9,0,183,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3127,K17,3127,,טייבה,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,648,442,436,6,16,0,84,0,96,0,0,0,0,1,0,0,3,0,0,0,20,0,214,0,0,1,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3128,K17,3128,,טייבה,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,690,346,339,7,7,0,83,0,50,0,0,0,0,0,0,0,4,0,1,0,1,0,192,1,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3129,K17,3129,,טייבה,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,663,345,339,6,3,0,83,0,55,0,0,0,0,0,0,0,7,0,0,1,3,0,184,2,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3130,K17,3130,,טייבה,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,550,275,272,3,3,0,72,0,49,0,0,0,0,0,0,0,2,0,1,0,2,0,141,2,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3131,K17,3131,,טייבה,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,565,425,416,9,9,0,66,0,92,0,0,0,0,0,0,0,0,1,0,0,1,0,246,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3132,K17,3132,,טייבה,110,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,633,353,346,7,17,0,68,0,59,0,0,0,0,0,0,0,3,0,0,0,11,0,185,0,0,0,0,0,0,0,1,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3133,K17,3133,,טייבה,120,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,540,374,365,9,17,0,72,0,73,0,0,1,0,1,0,0,3,0,0,0,9,0,187,0,0,0,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3134,K17,3134,,טייבה,130,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,575,320,312,8,20,0,42,0,54,0,0,0,0,0,0,0,4,0,0,0,7,0,183,0,0,0,0,0,0,1,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3135,K17,3135,,טייבה,140,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,649,378,376,2,16,0,43,0,97,0,0,1,0,0,0,0,8,0,0,1,7,0,201,0,0,0,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3136,K17,3136,,טייבה,150,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,662,404,399,5,13,0,67,0,74,0,0,1,0,1,0,0,1,0,2,1,11,0,228,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3137,K17,3137,,טייבה,160,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,634,511,509,2,19,0,41,6,151,0,1,0,0,0,0,0,20,0,0,0,4,0,265,2,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3138,K17,3138,,טייבה,170,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,603,437,412,25,15,0,35,0,128,0,0,0,0,0,0,0,6,0,0,0,7,0,221,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3139,K17,3139,,טייבה,180,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,645,384,378,6,12,0,63,0,98,0,0,0,0,0,1,0,8,0,0,0,2,0,193,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3140,K17,3140,,טייבה,190,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,664,480,473,7,18,0,104,0,122,0,0,0,0,0,0,0,2,0,0,0,8,0,215,1,0,0,1,0,0,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3141,K17,3141,,טייבה,200,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,671,393,386,7,13,0,62,0,114,0,0,0,0,1,0,0,4,0,0,0,2,0,189,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:3142,K17,3142,,טייבה,210,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_name_match,647,407,396,11,17,0,64,0,91,0,0,0,0,0,0,0,4,0,0,2,11,0,203,1,0,0,1,0,0,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
